Hour,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
3:00,2774,2918,2960,2172,2103,1714,1695,1667,1860,2230,2590,2638
4:00,2774,2929,2945,2189,2138,1708,1745,1678,1915,2239,2615,2659
5:00,2785,2969,2919,2217,2227,1632,1682,1690,1895,2299,2672,2684
6:00,2837,3181,3065,2296,2317,1648,1650,1709,2031,2386,2892,2851
7:00,2944,3650,3430,2343,2682,1857,1738,1936,2328,2475,3412,3271
8:00,3026,4060,3689,2480,3125,2065,1856,2324,2684,2522,3710,3618
9:00,3090,4069,3808,2719,3111,2231,2037,2506,2761,2601,3725,3673
10:00,3259,4052,3790,2810,2997,2364,2169,2553,2760,2731,3712,3623
11:00,3352,4098,3790,2755,2993,2334,2202,2576,2692,2771,3730,3600
12:00,3395,4058,3754,2739,2955,2253,2176,2545,2626,2668,3675,3586
13:00,3368,4051,3682,2626,2943,2205,2143,2442,2614,2624,3601,3495
14:00,3294,4069,3665,2505,2941,2141,2047,2392,2643,2602,3594,3504
15:00,3255,4100,3646,2408,2935,2137,1972,2383,2638,2581,3568,3428
16:00,3275,4142,3660,2368,2956,2167,1997,2404,2537,2577,3581,3540
17:00,3502,4158,3680,2388,2840,2214,1990,2338,2394,2615,3638,3608
18:00,3564,4232,3717,2479,2905,2247,2025,2399,2391,2751,3725,3621
19:00,3518,4133,3696,2556,2755,2249,2012,2414,2412,2855,3623,3487
20:00,3388,4020,3602,2578,2784,2260,2078,2407,2453,2967,3490,3319
21:00,3287,3904,3483,2668,2853,2259,2080,2351,2497,2866,3334,3162
22:00,3149,3683,3300,2569,2751,2201,2036,2295,2388,2731,3186,2983
23:00,2983,3406,3041,2430,2643,2108,1941,2114,2162,2620,2990,2836
0:00,2864,3201,2815,2297,2439,1989,1819,1925,2098,2558,2771,2681
1:00,2806,3003,2725,2180,2393,1891,1714,1763,2012,2513,2666,2563
2:00,2734,2883,2713,2142,2393,1814,1652,1643,1854,2466,2648,2474
3:00,2693,2824,2666,2141,2375,1785,1616,1580,1824,2472,2595,2427
4:00,2716,2845,2700,2176,2412,1686,1617,1673,1810,2479,2633,2440
5:00,2748,2880,2762,2225,2412,1665,1618,1731,1851,2603,2702,2431
6:00,2904,3038,2945,2271,2511,1770,1570,1811,1876,2814,2861,2514
7:00,3372,3442,3341,2285,2845,1973,1630,2041,1848,3290,3282,2621
8:00,3754,3845,3690,2362,3103,2261,1747,2367,1941,3656,3586,2834
9:00,3841,3889,3763,2515,3097,2457,1853,2560,2234,3696,3632,2887
10:00,3829,3870,3801,2560,3069,2453,1996,2590,2331,3586,3606,2891
11:00,3903,3896,3777,2541,3120,2511,1983,2628,2333,3464,3660,3024
12:00,3931,3870,3775,2505,3124,2511,2021,2555,2210,3325,3619,3018
13:00,3908,3820,3713,2477,3029,2465,2015,2574,2107,3217,3523,2979
14:00,3861,3791,3674,2432,2999,2407,1979,2556,2063,3149,3504,2945
15:00,3822,3764,3660,2352,3029,2347,1905,2543,2026,3140,3485,3005
16:00,3919,3774,3515,2253,2988,2289,1856,2530,2036,3103,3548,3111
17:00,3967,3829,3377,2235,2973,2302,1923,2455,2080,3018,3603,3273
18:00,3958,3967,3471,2306,3017,2336,2028,2335,2123,3063,3678,3339
19:00,3791,3978,3636,2461,2967,2272,2106,2411,2130,3267,3574,3296
20:00,3637,3872,3663,2567,2960,2171,2149,2389,2125,3349,3478,3273
21:00,3431,3633,3577,2639,2932,2095,2129,2303,2176,3253,3347,3123
22:00,3284,3462,3317,2542,2804,2043,2090,2262,2073,3100,3142,2974
23:00,3092,3292,3112,2353,2754,2006,2048,2114,2008,2904,2928,2836
0:00,2878,3035,2881,2189,2591,1915,1966,1930,1886,2773,2678,2760
1:00,2678,2982,2767,2182,2433,1766,1815,1769,1780,2602,2550,2652
2:00,2662,2891,2688,2207,2389,1680,1754,1688,1704,2534,2503,2541
3:00,2657,2844,2580,2224,2406,1551,1766,1691,1634,2466,2414,2493
4:00,2605,2845,2600,2213,2417,1538,1735,1670,1638,2442,2386,2401
5:00,2648,2875,2625,2209,2460,1498,1752,1679,1631,2484,2399,2388
6:00,2817,3021,2748,2468,2482,1563,1782,1701,1633,2662,2585,2419
7:00,3217,3403,3102,2888,2819,1723,2033,1987,1632,3036,3005,2527
8:00,3684,3801,3412,3262,3223,1875,2314,2368,1708,3080,3351,2622
9:00,3770,3888,3538,3327,3291,2044,2525,2547,1929,3377,3402,2748
10:00,3709,3881,3546,3267,3123,2184,2595,2521,2098,3420,3376,2854
11:00,3755,3857,3576,3254,3103,2174,2603,2579,2173,3446,3327,3069
12:00,3732,3813,3611,3237,3000,2101,2583,2635,2214,3457,3245,3173
13:00,3702,3745,3485,3172,2912,2093,2478,2566,2198,3416,3261,3178
14:00,3709,3681,3363,3158,2884,2015,2391,2551,2160,3443,3225,3177
15:00,3770,3669,3232,3069,2787,1936,2385,2535,2132,3386,3211,3129
16:00,3810,3624,3239,3048,2739,1934,2395,2489,2173,3262,3170,3121
17:00,3894,3630,3294,2985,2722,2025,2505,2553,2225,3175,3277,3224
18:00,3939,3720,3471,3059,2768,1912,2476,2592,2277,3238,3352,3243
19:00,3886,3616,3646,3041,2706,1923,2408,2496,2272,3249,3274,3262
20:00,3766,3399,3553,3058,2815,1940,2365,2477,2282,3208,3167,3154
21:00,3633,3219,3467,3125,2791,2029,2305,2391,2310,3057,3009,3043
22:00,3506,3057,3348,3022,2809,2032,2231,2388,2159,2819,2860,2935
23:00,3313,2889,3176,2784,2680,1901,2152,2182,2030,2627,2706,2749
0:00,3143,2794,3054,2550,2440,1880,1971,1951,1938,2425,2537,2643
1:00,3004,2730,2871,2455,2281,1862,1851,1836,1896,2352,2425,2626
2:00,2917,2680,2788,2497,2191,1733,1727,1780,1832,2230,2333,2579
3:00,2913,2629,2750,2537,2217,1617,1705,1730,1796,2181,2275,2591
4:00,2933,2643,2736,2594,2293,1545,1756,1734,1777,2206,2264,2584
5:00,2981,2655,2805,2725,2369,1521,1781,1714,1803,2266,2262,2656
6:00,3190,2723,2862,3039,2424,1526,1847,1774,1911,2478,2307,2772
7:00,3606,2823,2948,3460,2751,1610,2139,2067,2254,2898,2428,3130
8:00,3958,2957,3070,3652,3068,1763,2411,2422,2586,3073,2565,3567
9:00,4100,3066,3314,3560,3120,1849,2536,2567,2747,3065,2723,3692
10:00,4051,3162,3573,3474,3208,1922,2560,2606,2826,3095,2824,3697
11:00,4046,3240,3616,3495,3282,1964,2590,2635,2827,3070,2919,3740
12:00,4095,3302,3482,3386,3302,2007,2611,2596,2793,3005,2971,3725
13:00,4092,3314,3311,3279,3284,2016,2603,2526,2732,2993,2980,3671
14:00,4036,3259,3341,3161,3269,2036,2596,2478,2714,2958,2943,3608
15:00,4074,3206,3241,3059,3174,1982,2505,2369,2728,3003,2904,3622
16:00,4134,3240,3091,2952,3082,2011,2456,2302,2681,2966,2944,3662
17:00,4229,3275,3111,2968,3028,2061,2413,2280,2664,2935,3103,3687
18:00,4312,3483,3219,3007,3031,2132,2455,2286,2682,2990,3169,3739
19:00,4219,3379,3444,3043,2996,2160,2434,2259,2593,3106,3075,3566
20:00,4108,3262,3385,3168,2960,2200,2429,2218,2577,3084,2996,3477
21:00,4004,3123,3202,3114,2829,2229,2351,2162,2555,2986,2825,3269
22:00,3881,3045,2993,2988,2786,2151,2230,2144,2441,2841,2679,3163
23:00,3694,2926,2857,2800,2623,2100,2176,2017,2336,2667,2557,2998
0:00,3467,2794,2735,2198,2460,1973,2000,1858,2124,2434,2488,2772
1:00,3262,2732,2761,2660,2352,1855,1835,1676,1953,2250,2358,2763
2:00,3170,2677,2702,2612,2296,1803,1722,1665,1883,2207,2295,2695
3:00,3129,2633,2702,2639,2265,1790,1661,1599,1890,2178,2267,2749
4:00,3144,2620,2730,2701,2246,1787,1690,1589,1775,2145,2258,2891
5:00,3223,2624,2669,2786,2255,1748,1677,1537,1832,2177,2272,2981
6:00,3400,2734,2684,2965,2364,1866,1733,1529,2007,2367,2326,3267
7:00,3872,2807,2841,3314,2680,2187,1971,1559,2293,2706,2386,3677
8:00,4224,2901,2886,3625,3003,2515,2245,1687,2610,3019,2508,4110
9:00,4288,2945,3075,3687,3063,2654,2466,1970,2704,3108,2650,4089
10:00,4274,3043,3089,3581,3023,2696,2521,2221,2766,3127,2793,4051
11:00,4291,3029,3101,3601,2966,2734,2559,2344,2880,3133,2901,4107
12:00,4241,3120,3141,3595,2910,2684,2544,2393,2903,3145,2891,3950
13:00,4091,3220,3098,3498,2808,2660,2476,2319,2841,3050,2870,3886
14:00,4065,3270,3067,3498,2752,2623,2398,2213,2773,2952,2842,3873
15:00,4093,3251,3024,3442,2650,2606,2408,2146,2756,2878,2847,3824
16:00,4159,3202,3064,3444,2610,2652,2365,2238,2752,2844,2917,3947
17:00,4226,3256,3133,3425,2586,2552,2400,2366,2703,2818,3108,3997
18:00,4247,3396,3294,3469,2591,2525,2391,2362,2768,2897,3244,4014
19:00,4135,3357,3482,3462,2580,2491,2413,2323,2678,2925,3252,3892
20:00,4030,3277,3422,3440,2528,2434,2316,2288,2717,2943,3191,3720
21:00,3881,3137,3287,3485,2512,2427,2223,2090,2713,2818,3072,3537
22:00,3652,2964,3125,3345,2489,2371,2216,2057,2545,2653,2932,3337
23:00,3391,2859,2995,3160,2440,2279,2200,1961,2333,2450,2766,3169
0:00,3209,2777,2912,2948,2306,2053,2016,1838,2116,2243,2576,2999
1:00,3033,2699,2864,2854,2148,1956,1840,1726,1943,2175,2519,2892
2:00,2944,2665,2866,2775,2021,1905,1789,1664,1935,2128,2465,2819
3:00,2911,2653,2852,2770,2023,1824,1810,1672,1858,2140,2457,2791
4:00,2972,2728,2909,2748,1993,1768,1817,1623,1795,2150,2449,2842
5:00,3060,2796,3054,2759,2037,1759,1799,1642,1853,2134,2457,2889
6:00,3268,2962,3241,2937,2040,1818,1843,1622,2005,2258,2631,3072
7:00,3645,3331,3647,3362,2128,2274,2036,1626,2282,2648,3031,3451
8:00,3957,3728,3984,3750,2268,2716,2270,1721,2689,2950,3400,3821
9:00,3961,3825,4035,3833,2368,2900,2421,1818,2851,2998,3442,4003
10:00,3913,3865,3853,3713,2441,3027,2512,1966,2832,3088,3388,4027
11:00,3958,3926,3790,3693,2417,3019,2537,2102,2781,3156,3431,4162
12:00,3928,3964,3703,3582,2375,2941,2484,2087,2725,3186,3402,4150
13:00,3794,3936,3560,3462,2306,2931,2497,2082,2627,3075,3352,4040
14:00,3635,3865,3464,3411,2220,2947,2491,2081,2629,3105,3318,3999
15:00,3570,3777,3388,3335,2169,2890,2444,2084,2635,3039,3342,3990
16:00,3594,3785,3348,3274,2141,2761,2414,2106,2618,3020,3409,4012
17:00,3682,3814,3190,3222,2119,2615,2392,2060,2575,2935,3528,4016
18:00,3814,4014,3454,3187,2164,2612,2383,2079,2643,2822,3648,3996
19:00,3742,4004,3795,3209,2200,2633,2334,2177,2620,2861,3579,3866
20:00,3624,3940,3822,3239,2212,2710,2282,2229,2677,2893,3461,3766
21:00,3469,3833,3752,3322,2236,2637,2203,2238,2592,2785,3229,3615
22:00,3327,3604,3532,3241,2282,2523,2167,2325,2442,2706,3014,3415
23:00,3153,3356,3319,3079,2226,2432,2159,2207,2255,2783,2766,3207
0:00,2954,3094,3112,2928,2100,2332,2012,1987,2046,2552,2575,2992
1:00,2840,2982,2963,2814,2033,2125,1884,1817,2064,2286,2490,2830
2:00,2850,2969,2990,2796,1977,2040,1816,1782,2061,2003,2468,2775
3:00,2903,2944,2988,2786,2003,2031,1773,1758,1985,1970,2421,2747
4:00,2885,2993,2907,2803,1991,2049,1766,1702,1935,2004,2463,2741
5:00,2830,3054,2965,2860,2036,2061,1735,1787,1980,2031,2538,2767
6:00,2895,3253,3142,3081,1997,2259,1767,1847,2086,2039,2724,2955
7:00,2990,3655,3562,3444,2029,2481,1986,2200,2431,2093,3134,3395
8:00,3200,4078,3845,3743,2085,2564,2211,2608,2714,2169,3465,3746
9:00,3345,4222,3939,3761,2166,2767,2390,2779,2847,2290,3495,3867
10:00,3410,4149,3814,3674,2255,2820,2497,2686,2834,2425,3532,3845
11:00,3363,4098,3806,3618,2188,2938,2549,2627,2789,2495,3574,3876
12:00,3336,3964,3752,3516,2235,2935,2532,2624,2714,2510,3586,3866
13:00,3341,3729,3608,3419,2280,2870,2487,2552,2699,2427,3462,3837
14:00,3314,3612,3558,3312,2259,3037,2393,2625,2792,2422,3443,3833
15:00,3279,3645,3517,3204,2223,3017,2296,2630,2735,2421,3451,3795
16:00,3365,3757,3540,3094,2219,2859,2259,2578,2677,2412,3467,3858
17:00,3509,3824,3510,3016,2246,2776,2228,2524,2635,2423,3520,3843
18:00,3562,4001,3683,3063,2335,2755,2284,2572,2703,2450,3650,3906
19:00,3467,3975,3751,3113,2399,2594,2279,2558,2676,2529,3588,3781
20:00,3329,3858,3735,3090,2400,2544,2197,2532,2717,2494,3394,3653
21:00,3187,3587,3602,3153,2513,2537,2077,2463,2688,2446,3212,3487
22:00,3125,3367,3379,3037,2556,2504,2038,2383,2490,2327,2983,3366
23:00,3028,3102,3132,2994,2525,2372,2021,2214,2246,2195,2837,3152
0:00,2936,2835,2943,2863,2353,2278,1894,2006,2125,2029,2667,2941
1:00,2760,2852,2915,2722,2150,2162,1763,1877,1974,2060,2549,2804
2:00,2683,2751,2954,2648,2145,2129,1681,1824,1859,1974,2458,2767
3:00,2619,2698,2905,2622,2147,2003,1632,1761,1860,1925,2446,2722
4:00,2604,2703,2828,2600,2144,1974,1614,1757,1858,1944,2464,2751
5:00,2539,2740,2819,2641,2119,1970,1565,1768,1909,1915,2502,2784
6:00,2606,2871,3010,2732,2218,2116,1519,1866,1978,1979,2665,2972
7:00,2729,3326,3372,2771,2590,2457,1613,2151,2216,2055,3102,3372
8:00,2772,3665,3641,2911,3003,2655,1767,2538,2522,2170,3469,3784
9:00,2778,3671,3685,3048,3022,2695,1952,2765,2754,2243,3497,3937
10:00,2892,3569,3721,3021,2877,2770,2052,2829,2729,2400,3463,3898
11:00,3101,3481,3740,3033,2851,2827,2133,2818,2654,2519,3484,3872
12:00,3134,3387,3725,3032,2901,2850,2169,2828,2609,2573,3477,3843
13:00,2991,3311,3720,2950,2841,2793,2138,2776,2578,2555,3447,3830
14:00,2960,3295,3695,2854,2718,2746,2028,2678,2548,2499,3423,3842
15:00,3026,3377,3686,2734,2637,2716,1928,2612,2478,2537,3427,3795
16:00,3140,3461,3649,2652,2623,2728,1889,2581,2439,2552,3481,3873
17:00,3324,3448,3606,2598,2628,2612,1875,2510,2417,2612,3533,3867
18:00,3379,3714,3627,2650,2631,2641,1955,2526,2454,2718,3607,3801
19:00,3380,3694,3654,2681,2611,2531,2037,2620,2561,2748,3560,3695
20:00,3325,3565,3524,2780,2620,2495,2020,2588,2525,2649,3442,3532
21:00,3217,3405,3306,2912,2601,2477,1952,2501,2437,2472,3291,3412
22:00,3062,3144,3194,2812,2568,2383,1892,2411,2305,2373,3125,3281
23:00,2843,3004,2994,2700,2536,2294,1914,2134,2196,2308,2895,3086
0:00,2718,2824,2888,2587,2420,2153,1818,1987,1988,2148,2675,2874
1:00,2757,2689,2787,2591,2284,2022,1654,1934,1962,2168,2533,2659
2:00,2885,2623,2819,2572,2232,1879,1544,1850,1874,2147,2505,2577
3:00,2914,2575,2809,2576,2285,1764,1514,1793,1833,2170,2506,2583
4:00,2972,2602,2782,2642,2352,1728,1506,1755,1802,2021,2510,2614
5:00,3101,2665,2729,2697,2376,1863,1466,1812,1827,2022,2553,2586
6:00,3336,2882,2766,2719,2458,2021,1424,1886,1868,2253,2760,2597
7:00,3734,3270,3182,2670,2698,2298,1448,2224,1909,2684,3210,2704
8:00,4208,3564,3696,2782,2957,2587,1596,2626,2080,3005,3543,2862
9:00,4262,3578,3817,2850,2981,2655,1771,2792,2302,3079,3551,3039
10:00,4279,3556,3802,2837,2906,2624,1925,2735,2352,3037,3490,3170
11:00,4324,3590,3762,2746,2891,2612,1994,2788,2342,3029,3509,3343
12:00,4274,3534,3682,2697,2850,2772,2012,2809,2315,3013,3506,3408
13:00,4058,3486,3596,2640,2784,2646,2037,2757,2223,2940,3442,3408
14:00,3888,3404,3554,2550,2753,2525,1983,2732,2152,2920,3422,3397
15:00,3843,3399,3555,2455,2708,2466,1969,2635,2119,2958,3427,3367
16:00,3923,3466,3531,2422,2657,2504,1952,2558,2095,2943,3447,3381
17:00,3996,3542,3570,2493,2636,2427,1992,2481,2127,2963,3517,3518
18:00,4126,3702,3683,2562,2677,2403,2074,2552,2247,2954,3568,3522
19:00,4032,3640,3796,2675,2655,2337,2098,2485,2344,3051,3505,3442
20:00,3983,3485,3763,2814,2671,2256,2085,2465,2291,3045,3398,3295
21:00,3829,3358,3592,2902,2639,2154,2069,2403,2244,2906,3301,3153
22:00,3586,3231,3412,2793,2594,2118,2025,2379,2106,2740,3173,3018
23:00,3379,3009,3169,2759,2494,2154,2036,2129,2005,2545,2973,2923
0:00,3218,2834,2955,2692,2313,2131,1923,1893,1866,2305,2741,2798
1:00,3116,2692,2801,2639,2227,1892,1769,1834,1813,2194,2557,2671
2:00,3088,2706,2740,2536,2215,1766,1670,1804,1811,2184,2474,2602
3:00,3071,2704,2714,2585,2225,1665,1588,1814,1782,2096,2475,2557
4:00,3096,2618,2712,2650,2236,1659,1530,1837,1796,2071,2447,2548
5:00,3143,2685,2757,2754,2213,1609,1539,1896,1758,2172,2461,2548
6:00,3315,2882,2934,2950,2237,1616,1610,2009,1775,2215,2635,2643
7:00,3848,3336,3275,3340,2565,1754,1870,2236,1840,2664,2965,2729
8:00,4233,3668,3578,3632,2873,1939,2148,2531,1873,3026,3242,2827
9:00,4303,3787,3652,3708,2956,2101,2333,2710,2032,3003,3268,2995
10:00,4227,3744,3692,3604,2886,2220,2413,2754,2184,2951,3298,3044
