CET_TimeStamp,Actual_Total_Load,Day_Ahead_Price,Wind_Onshore_Gen_Actual,Wind_Onshore_generation_forecast,Residual_load
01.01.2019 01:00,2386,28.32,1321,1320,1065
01.01.2019 02:00,2348,10.07,1348,1350,1000
01.01.2019 03:00,2339,10.03,1378,1378,961
01.01.2019 04:00,2285,4.56,1396,1396,889
01.01.2019 05:00,2263,4.83,1408,1408,855
01.01.2019 06:00,2301,8.09,1418,1419,883
01.01.2019 07:00,2399,25.54,1414,1415,985
01.01.2019 08:00,2510,39.16,1427,1428,1083
01.01.2019 09:00,2570,37.66,1427,1428,1143
01.01.2019 10:00,2647,21.52,1425,1426,1222
01.01.2019 11:00,2749,28.25,1409,1410,1340
01.01.2019 12:00,2834,19.29,1398,1406,1436
01.01.2019 13:00,2805,19.32,1352,1360,1453
01.01.2019 14:00,2824,16.21,1329,1336,1495
01.01.2019 15:00,2898,21.47,1321,1323,1577
01.01.2019 16:00,2982,32.69,1279,1281,1703
01.01.2019 17:00,3215,29.34,1250,1250,1965
01.01.2019 18:00,3260,30.19,1239,1243,2021
01.01.2019 19:00,3182,30.09,1241,1244,1941
01.01.2019 20:00,3068,29.58,1261,1258,1807
01.01.2019 21:00,2988,36.91,1307,1307,1681
01.01.2019 22:00,2901,33.14,1325,1326,1576
01.01.2019 23:00,2821,21.61,1339,1340,1482
01.02.2019 00:00,2686,4.04,1346,1347,1340
01.02.2019 01:00,2632,9.7,1356,1357,1276
01.02.2019 02:00,2582,6.32,1349,1359,1233
01.02.2019 03:00,2596,4.35,1348,1363,1248
01.02.2019 04:00,2622,8.81,1344,1357,1278
01.02.2019 05:00,2721,22.67,1337,1352,1384
01.02.2019 06:00,2921,43.28,1325,1334,1596
01.02.2019 07:00,3185,44.64,1302,1309,1883
01.02.2019 08:00,3529,49.64,1282,1287,2247
01.02.2019 09:00,3690,49.96,1269,1265,2421
01.02.2019 10:00,3763,50.74,1246,1243,2517
01.02.2019 11:00,3754,49.99,1228,1228,2526
01.02.2019 12:00,3670,50.25,1218,1219,2452
01.02.2019 13:00,3629,49.94,1202,1207,2427
01.02.2019 14:00,3626,49.97,1178,1182,2448
01.02.2019 15:00,3656,50.93,1155,1158,2501
01.02.2019 16:00,3788,52.38,1125,1127,2663
01.02.2019 17:00,3991,54.67,1091,1092,2900
01.02.2019 18:00,4059,55.58,1028,1027,3031
01.02.2019 19:00,3966,55.39,990,992,2976
01.02.2019 20:00,3834,54.9,937,940,2897
01.02.2019 21:00,3733,53.86,891,903,2842
01.02.2019 22:00,3557,52.71,813,828,2744
01.02.2019 23:00,3393,52.09,764,789,2629
01.03.2019 00:00,3147,50.76,729,766,2418
01.03.2019 01:00,3013,49.8,729,743,2284
01.03.2019 02:00,2827,48.89,730,725,2097
01.03.2019 03:00,2686,48.31,745,712,1941
01.03.2019 04:00,2665,48.4,728,698,1937
01.03.2019 05:00,2756,48.79,692,680,2064
01.03.2019 06:00,3007,49.61,642,643,2365
01.03.2019 07:00,3369,51.17,603,609,2766
01.03.2019 08:00,3684,53.91,570,561,3114
01.03.2019 09:00,3885,58.86,492,497,3393
01.03.2019 10:00,3889,59.14,433,442,3456
01.03.2019 11:00,3896,58.19,363,390,3533
01.03.2019 12:00,3891,61.47,292,319,3599
01.03.2019 13:00,3828,62,231,251,3597
01.03.2019 14:00,3816,63.12,183,196,3633
01.03.2019 15:00,3810,63.67,152,159,3658
01.03.2019 16:00,3913,66.13,137,142,3776
01.03.2019 17:00,4079,68.41,123,124,3956
01.03.2019 18:00,4030,69.55,115,116,3915
01.03.2019 19:00,3953,65.67,105,108,3848
01.03.2019 20:00,3833,61.51,99,101,3734
01.03.2019 21:00,3654,57.6,95,95,3559
01.03.2019 22:00,3435,54.44,122,122,3313
01.03.2019 23:00,3232,52.09,164,161,3068
01.04.2019 00:00,2981,49.98,212,213,2769
01.04.2019 01:00,2908,49.87,316,302,2592
01.04.2019 02:00,2757,47.97,345,340,2412
01.04.2019 03:00,2729,47.07,364,362,2365
01.04.2019 04:00,2735,47.05,380,379,2355
01.04.2019 05:00,2773,47.43,403,386,2370
01.04.2019 06:00,2902,48.58,398,390,2504
01.04.2019 07:00,3199,50.87,402,398,2797
01.04.2019 08:00,3552,53.99,395,396,3157
01.04.2019 09:00,3771,54.44,389,391,3382
01.04.2019 10:00,3734,54.18,389,388,3345
01.04.2019 11:00,3819,53.9,407,393,3412
01.04.2019 12:00,3774,53.01,422,403,3352
01.04.2019 13:00,3663,51.74,438,428,3225
01.04.2019 14:00,3611,51.6,470,455,3141
01.04.2019 15:00,3498,51.41,495,485,3003
01.04.2019 16:00,3420,51.69,555,527,2865
01.04.2019 17:00,3523,52.59,583,569,2940
01.04.2019 18:00,3590,53.34,617,591,2973
01.04.2019 19:00,3490,52.81,594,599,2896
01.04.2019 20:00,3266,51.79,573,585,2693
01.04.2019 21:00,3130,51.04,580,568,2550
01.04.2019 22:00,2971,50.45,526,548,2445
01.04.2019 23:00,2827,49.79,512,516,2315
01.05.2019 00:00,2720,49.02,490,487,2230
01.05.2019 01:00,2629,48.42,465,469,2164
01.05.2019 02:00,2567,47.52,469,467,2098
01.05.2019 03:00,2545,47.19,459,479,2086
01.05.2019 04:00,2508,47,459,490,2049
01.05.2019 05:00,2535,47.01,467,497,2068
01.05.2019 06:00,2564,47.33,450,498,2114
01.05.2019 07:00,2668,47.59,436,490,2232
01.05.2019 08:00,2763,48.22,418,467,2345
01.05.2019 09:00,2936,49.99,423,440,2513
01.05.2019 10:00,3002,50.73,406,408,2596
01.05.2019 11:00,3112,50.93,379,358,2733
01.05.2019 12:00,3192,51.02,307,310,2885
01.05.2019 13:00,3130,51.36,274,269,2856
01.05.2019 14:00,3087,51.74,247,243,2840
01.05.2019 15:00,3054,51.92,246,224,2808
01.05.2019 16:00,3186,53.22,234,214,2952
01.05.2019 17:00,3342,55.26,240,213,3102
01.05.2019 18:00,3393,55.87,234,210,3159
01.05.2019 19:00,3361,60.16,227,202,3134
01.05.2019 20:00,3300,58.01,209,181,3091
01.05.2019 21:00,3181,52.75,179,157,3002
01.05.2019 22:00,3066,51.9,158,134,2908
01.05.2019 23:00,2963,51.13,137,110,2826
01.06.2019 00:00,2891,50.21,106,90,2785
01.06.2019 01:00,2854,50.29,100,92,2754
01.06.2019 02:00,2797,49.03,80,69,2717
01.06.2019 03:00,2774,48.81,58,54,2716
01.06.2019 04:00,2774,48.66,45,43,2729
01.06.2019 05:00,2785,47.82,40,40,2745
01.06.2019 06:00,2837,48.72,38,40,2799
01.06.2019 07:00,2944,49.38,41,45,2903
01.06.2019 08:00,3026,49.65,44,46,2982
01.06.2019 09:00,3090,50.44,44,45,3046
01.06.2019 10:00,3259,51.68,49,49,3210
01.06.2019 11:00,3352,52.35,51,44,3301
01.06.2019 12:00,3395,52.77,49,40,3346
01.06.2019 13:00,3368,52.86,48,39,3320
01.06.2019 14:00,3294,52.44,54,41,3240
01.06.2019 15:00,3255,51.52,58,48,3197
01.06.2019 16:00,3275,51.57,70,57,3205
01.06.2019 17:00,3502,53.4,84,67,3418
01.06.2019 18:00,3564,61.91,99,76,3465
01.06.2019 19:00,3518,61.36,113,87,3405
01.06.2019 20:00,3388,58.57,130,94,3258
01.06.2019 21:00,3287,51.95,128,99,3159
01.06.2019 22:00,3149,51.57,134,100,3015
01.06.2019 23:00,2983,50.71,141,108,2842
01.07.2019 00:00,2864,49.94,147,123,2717
01.07.2019 01:00,2806,48.62,184,169,2622
01.07.2019 02:00,2734,47.98,179,168,2555
01.07.2019 03:00,2693,47.84,170,166,2523
01.07.2019 04:00,2716,46.96,170,165,2546
01.07.2019 05:00,2748,48.09,163,160,2585
01.07.2019 06:00,2904,49.87,154,153,2750
01.07.2019 07:00,3372,53.51,152,146,3220
01.07.2019 08:00,3754,66.97,133,139,3621
01.07.2019 09:00,3841,72.85,127,133,3714
01.07.2019 10:00,3829,73.13,124,133,3705
01.07.2019 11:00,3903,72.32,133,152,3770
01.07.2019 12:00,3931,69.52,155,187,3776
01.07.2019 13:00,3908,67.13,198,236,3710
01.07.2019 14:00,3861,65.15,234,282,3627
01.07.2019 15:00,3822,60.98,297,337,3525
01.07.2019 16:00,3919,53.25,368,401,3551
01.07.2019 17:00,3967,53.26,437,487,3530
01.07.2019 18:00,3958,53,527,592,3431
01.07.2019 19:00,3791,51.32,662,695,3129
01.07.2019 20:00,3637,50.89,807,811,2830
01.07.2019 21:00,3431,50.6,948,941,2483
01.07.2019 22:00,3284,50.03,1055,1052,2229
01.07.2019 23:00,3092,49.11,1093,1078,1999
01.08.2019 00:00,2878,46.75,1074,1039,1804
01.08.2019 01:00,2678,46.94,999,972,1679
01.08.2019 02:00,2662,46.34,915,909,1747
01.08.2019 03:00,2657,46.24,848,851,1809
01.08.2019 04:00,2605,46.28,779,794,1826
01.08.2019 05:00,2648,46.7,680,678,1968
01.08.2019 06:00,2817,47.86,540,537,2277
01.08.2019 07:00,3217,50.08,429,404,2788
01.08.2019 08:00,3684,51.31,295,279,3389
01.08.2019 09:00,3770,51.7,187,179,3583
01.08.2019 10:00,3709,51.48,95,123,3614
01.08.2019 11:00,3755,51.48,92,142,3663
01.08.2019 12:00,3732,51.21,165,214,3567
01.08.2019 13:00,3702,50.88,297,311,3405
01.08.2019 14:00,3709,50.63,337,409,3372
01.08.2019 15:00,3770,50.7,474,505,3296
01.08.2019 16:00,3810,50.69,550,600,3260
01.08.2019 17:00,3894,51.15,660,708,3234
01.08.2019 18:00,3939,51.05,774,829,3165
01.08.2019 19:00,3886,50.62,893,943,2993
01.08.2019 20:00,3766,49.98,984,1031,2782
01.08.2019 21:00,3633,49.71,1070,1099,2563
01.08.2019 22:00,3506,49.49,1127,1153,2379
01.08.2019 23:00,3313,49.03,1160,1186,2153
01.09.2019 00:00,3143,46.45,1194,1207,1949
01.09.2019 01:00,3004,45.75,1203,1189,1801
01.09.2019 02:00,2917,44.41,1222,1212,1695
01.09.2019 03:00,2913,43.87,1238,1231,1675
01.09.2019 04:00,2933,43.93,1253,1248,1680
01.09.2019 05:00,2981,45.55,1262,1259,1719
01.09.2019 06:00,3190,48.03,1267,1264,1923
01.09.2019 07:00,3606,49.46,1266,1267,2340
01.09.2019 08:00,3958,50.74,1253,1256,2705
01.09.2019 09:00,4100,50.98,1247,1236,2853
01.09.2019 10:00,4051,50.94,1215,1221,2836
01.09.2019 11:00,4046,51.02,1165,1197,2881
01.09.2019 12:00,4095,50.96,1153,1166,2942
01.09.2019 13:00,4092,50.76,1121,1132,2971
01.09.2019 14:00,4036,50.69,1069,1099,2967
01.09.2019 15:00,4074,50.88,1036,1070,3038
01.09.2019 16:00,4134,51.42,1001,1032,3133
01.09.2019 17:00,4229,53.69,955,989,3274
01.09.2019 18:00,4312,54.59,924,946,3388
01.09.2019 19:00,4219,54.19,872,905,3347
01.09.2019 20:00,4108,54.19,818,851,3290
01.09.2019 21:00,4004,52.98,731,787,3273
01.09.2019 22:00,3881,51.68,669,728,3212
01.09.2019 23:00,3694,50.96,626,675,3068
01.10.2019 00:00,3467,49.96,571,626,2896
01.10.2019 01:00,3262,50.51,438,473,2824
01.10.2019 02:00,3170,49.98,402,426,2768
01.10.2019 03:00,3129,49.55,366,382,2763
01.10.2019 04:00,3144,49.98,325,341,2819
01.10.2019 05:00,3223,49.94,291,300,2932
01.10.2019 06:00,3400,51.9,249,255,3151
01.10.2019 07:00,3872,56.61,214,214,3658
01.10.2019 08:00,4224,70.86,169,173,4055
01.10.2019 09:00,4288,79.23,131,133,4157
01.10.2019 10:00,4274,79.17,101,101,4173
01.10.2019 11:00,4291,78.55,91,71,4200
01.10.2019 12:00,4241,77.92,67,46,4174
01.10.2019 13:00,4091,74.56,23,31,4068
01.10.2019 14:00,4065,73.2,23,28,4042
01.10.2019 15:00,4093,74.24,34,41,4059
01.10.2019 16:00,4159,73.59,65,70,4094
01.10.2019 17:00,4226,74.94,118,113,4108
01.10.2019 18:00,4247,81.45,172,170,4075
01.10.2019 19:00,4135,77.82,246,243,3889
01.10.2019 20:00,4030,74.38,315,318,3715
01.10.2019 21:00,3881,52.78,396,391,3485
01.10.2019 22:00,3652,52.01,474,466,3178
01.10.2019 23:00,3391,49.99,562,542,2829
01.11.2019 00:00,3209,48.11,646,621,2563
01.11.2019 01:00,3033,47.84,695,680,2338
01.11.2019 02:00,2944,46.58,754,721,2190
01.11.2019 03:00,2911,45.74,769,750,2142
01.11.2019 04:00,2972,43.81,786,770,2186
01.11.2019 05:00,3060,46.24,776,766,2284
01.11.2019 06:00,3268,47.69,727,744,2541
01.11.2019 07:00,3645,50.06,684,720,2961
01.11.2019 08:00,3957,53.03,658,687,3299
01.11.2019 09:00,3961,54.25,595,650,3366
01.11.2019 10:00,3913,53.69,569,616,3344
01.11.2019 11:00,3958,53.63,549,585,3409
01.11.2019 12:00,3928,53.32,525,569,3403
01.11.2019 13:00,3794,51.89,506,563,3288
01.11.2019 14:00,3635,50.8,528,544,3107
01.11.2019 15:00,3570,49.26,535,521,3035
01.11.2019 16:00,3594,49.07,548,515,3046
01.11.2019 17:00,3682,49.54,526,518,3156
01.11.2019 18:00,3814,51.51,511,525,3303
01.11.2019 19:00,3742,50.44,510,536,3232
01.11.2019 20:00,3624,49.64,525,543,3099
01.11.2019 21:00,3469,48.93,517,545,2952
01.11.2019 22:00,3327,48.34,500,542,2827
01.11.2019 23:00,3153,47.54,486,534,2667
01.12.2019 00:00,2954,45.03,485,519,2469
01.12.2019 01:00,2840,47.24,429,427,2411
01.12.2019 02:00,2850,45.88,389,389,2461
01.12.2019 03:00,2903,44.61,357,350,2546
01.12.2019 04:00,2885,42.9,325,312,2560
01.12.2019 05:00,2830,42.03,307,290,2523
01.12.2019 06:00,2895,42,300,293,2595
01.12.2019 07:00,2990,44.06,332,316,2658
01.12.2019 08:00,3200,46.39,317,324,2883
01.12.2019 09:00,3345,48.02,326,317,3019
01.12.2019 10:00,3410,49.91,306,298,3104
01.12.2019 11:00,3363,50.3,289,281,3074
01.12.2019 12:00,3336,50.32,304,277,3032
01.12.2019 13:00,3341,50.32,303,282,3038
01.12.2019 14:00,3314,49.95,298,281,3016
01.12.2019 15:00,3279,50.09,276,273,3003
01.12.2019 16:00,3365,50.82,239,268,3126
01.12.2019 17:00,3509,51.7,253,261,3256
01.12.2019 18:00,3562,52.96,242,263,3320
01.12.2019 19:00,3467,52.33,259,270,3208
01.12.2019 20:00,3329,51.23,251,270,3078
01.12.2019 21:00,3187,50.02,245,262,2942
01.12.2019 22:00,3125,49.23,237,260,2888
01.12.2019 23:00,3028,48.29,217,259,2811
13.01.2019 00:00,2936,47.22,209,259,2727
13.01.2019 01:00,2760,49.02,181,196,2579
13.01.2019 02:00,2683,48.18,172,193,2511
13.01.2019 03:00,2619,48.06,170,184,2449
13.01.2019 04:00,2604,48.03,166,177,2438
13.01.2019 05:00,2539,47.5,179,187,2360
13.01.2019 06:00,2606,47.33,176,209,2430
13.01.2019 07:00,2729,47.42,232,258,2497
13.01.2019 08:00,2772,47.53,349,333,2423
13.01.2019 09:00,2778,48,428,414,2350
13.01.2019 10:00,2892,48.78,480,484,2412
13.01.2019 11:00,3101,49.47,528,541,2573
13.01.2019 12:00,3134,49.85,610,583,2524
13.01.2019 13:00,2991,49.87,664,634,2327
13.01.2019 14:00,2960,49.36,720,687,2240
13.01.2019 15:00,3026,48.73,786,755,2240
13.01.2019 16:00,3140,49.21,822,825,2318
13.01.2019 17:00,3324,50.17,815,826,2509
13.01.2019 18:00,3379,50.29,778,783,2601
13.01.2019 19:00,3380,49.57,741,735,2639
13.01.2019 20:00,3325,48.63,713,735,2612
13.01.2019 21:00,3217,47.3,770,792,2447
13.01.2019 22:00,3062,45.81,840,881,2222
13.01.2019 23:00,2843,43.56,934,977,1909
14.01.2019 00:00,2718,39.23,1040,1060,1678
14.01.2019 01:00,2757,27.75,1132,1147,1625
14.01.2019 02:00,2885,20.7,1133,1165,1752
14.01.2019 03:00,2914,16.54,1117,1152,1797
14.01.2019 04:00,2972,22.75,1093,1134,1879
14.01.2019 05:00,3101,35.45,1063,1122,2038
14.01.2019 06:00,3336,44.66,1054,1124,2282
14.01.2019 07:00,3734,48.07,1095,1131,2639
14.01.2019 08:00,4208,51.22,1082,1130,3126
14.01.2019 09:00,4262,51.66,1098,1135,3164
14.01.2019 10:00,4279,50.68,1113,1152,3166
14.01.2019 11:00,4324,50.6,1109,1178,3215
14.01.2019 12:00,4274,50.27,1139,1189,3135
14.01.2019 13:00,4058,49.89,1141,1191,2917
14.01.2019 14:00,3888,49.92,1175,1188,2713
14.01.2019 15:00,3843,50.04,1204,1185,2639
14.01.2019 16:00,3923,50.18,1239,1177,2684
14.01.2019 17:00,3996,50.93,1242,1179,2754
14.01.2019 18:00,4126,51.25,1234,1180,2892
14.01.2019 19:00,4032,50.93,1216,1183,2816
14.01.2019 20:00,3983,50.52,1203,1172,2780
14.01.2019 21:00,3829,49.61,1183,1155,2646
14.01.2019 22:00,3586,46,1167,1137,2419
14.01.2019 23:00,3379,44.4,1147,1120,2232
15.01.2019 00:00,3218,39.55,1133,1099,2085
15.01.2019 01:00,3116,37.67,1108,1100,2008
15.01.2019 02:00,3088,36.7,1075,1059,2013
15.01.2019 03:00,3071,37.06,1032,1008,2039
15.01.2019 04:00,3096,40.64,957,945,2139
15.01.2019 05:00,3143,44.31,904,887,2239
15.01.2019 06:00,3315,48.46,843,823,2472
15.01.2019 07:00,3848,50.91,720,755,3128
15.01.2019 08:00,4233,53.73,647,679,3586
15.01.2019 09:00,4303,57.02,576,606,3727
15.01.2019 10:00,4227,58.38,481,535,3746
15.01.2019 11:00,4283,56.54,380,456,3903
15.01.2019 12:00,4254,55,298,378,3956
15.01.2019 13:00,4155,53.92,237,313,3918
15.01.2019 14:00,4066,53.31,252,272,3814
15.01.2019 15:00,3921,52.63,326,264,3595
15.01.2019 16:00,3697,52.63,485,289,3212
15.01.2019 17:00,3760,53.91,602,357,3158
15.01.2019 18:00,3873,54.5,676,448,3197
15.01.2019 19:00,1936,54.27,705,556,1231
15.01.2019 20:00,1310,53.32,747,610,563
15.01.2019 21:00,1257,52.5,723,606,534
15.01.2019 22:00,1220,51.65,702,591,518
15.01.2019 23:00,1163,50.4,670,570,493
16.01.2019 00:00,1110,48.66,631,545,479
16.01.2019 01:00,2943,49.48,586,587,2357
16.01.2019 02:00,2903,49.01,520,507,2383
16.01.2019 03:00,2804,48.91,429,411,2375
16.01.2019 04:00,2832,49.06,310,316,2522
16.01.2019 05:00,2896,49.12,219,257,2677
16.01.2019 06:00,3128,51.06,179,226,2949
16.01.2019 07:00,3494,52.82,205,231,3289
16.01.2019 08:00,3887,56.67,281,285,3606
16.01.2019 09:00,3935,59.41,400,384,3535
16.01.2019 10:00,3777,56.37,539,508,3238
16.01.2019 11:00,3706,55.56,613,612,3093
16.01.2019 12:00,3713,54.92,714,688,2999
16.01.2019 13:00,3601,54.15,797,762,2804
16.01.2019 14:00,3586,53.16,880,834,2706
16.01.2019 15:00,3592,53.55,936,909,2656
16.01.2019 16:00,3666,53.72,993,985,2673
16.01.2019 17:00,3750,54.83,1077,1053,2673
16.01.2019 18:00,3794,54.01,1132,1106,2662
16.01.2019 19:00,3661,52.67,1185,1154,2476
16.01.2019 20:00,3563,52.16,1221,1200,2342
16.01.2019 21:00,3393,51.35,1258,1236,2135
16.01.2019 22:00,3215,50.09,1283,1265,1932
16.01.2019 23:00,2981,46.4,1299,1285,1682
17.01.2019 00:00,2819,43.21,1314,1290,1505
17.01.2019 01:00,2733,46.22,1317,1309,1416
17.01.2019 02:00,2669,44.05,1298,1285,1371
17.01.2019 03:00,2685,43.9,1231,1241,1454
17.01.2019 04:00,2758,44.07,1182,1198,1576
17.01.2019 05:00,2798,48.25,1154,1164,1644
17.01.2019 06:00,2922,50.3,1129,1130,1793
17.01.2019 07:00,3362,52.74,1070,1091,2292
17.01.2019 08:00,3790,53.94,995,1020,2795
17.01.2019 09:00,3939,54.42,914,929,3025
17.01.2019 10:00,3940,54.74,811,832,3129
17.01.2019 11:00,3995,54.8,671,732,3324
17.01.2019 12:00,4010,54.62,606,623,3404
17.01.2019 13:00,3962,54.43,514,518,3448
17.01.2019 14:00,3950,54.47,421,427,3529
17.01.2019 15:00,3938,55,374,346,3564
17.01.2019 16:00,4032,55.9,334,285,3698
17.01.2019 17:00,4121,57.43,301,255,3820
17.01.2019 18:00,4108,58.72,371,249,3737
17.01.2019 19:00,4015,55.06,407,263,3608
17.01.2019 20:00,3936,53.85,431,285,3505
17.01.2019 21:00,3776,53.05,447,324,3329
17.01.2019 22:00,3638,52.75,474,369,3164
17.01.2019 23:00,3463,51.19,474,400,2989
18.01.2019 00:00,3298,50.03,481,421,2817
18.01.2019 01:00,3278,51.16,471,454,2807
18.01.2019 02:00,3191,50.47,432,434,2759
18.01.2019 03:00,3100,50.12,408,423,2692
18.01.2019 04:00,3123,50.15,394,417,2729
18.01.2019 05:00,3134,50.65,387,406,2747
18.01.2019 06:00,3278,53.03,386,390,2892
18.01.2019 07:00,3748,55.94,389,376,3359
18.01.2019 08:00,4165,71.33,402,365,3763
18.01.2019 09:00,4261,75.02,407,355,3854
18.01.2019 10:00,4261,74.07,381,340,3880
18.01.2019 11:00,4247,70.51,360,307,3887
18.01.2019 12:00,4179,69.02,345,266,3834
18.01.2019 13:00,4022,67.29,299,241,3723
18.01.2019 14:00,3921,63.71,301,247,3620
18.01.2019 15:00,3868,65.83,335,280,3533
18.01.2019 16:00,3861,66.5,403,338,3458
18.01.2019 17:00,3948,67.34,435,390,3513
18.01.2019 18:00,4050,73.24,462,420,3588
18.01.2019 19:00,3970,73.7,476,445,3494
18.01.2019 20:00,3824,60.48,523,452,3301
18.01.2019 21:00,3643,57.96,510,445,3133
18.01.2019 22:00,3480,56.33,509,432,2971
18.01.2019 23:00,3322,55.34,449,404,2873
19.01.2019 00:00,3174,53.16,408,377,2766
19.01.2019 01:00,3066,53.76,353,351,2713
19.01.2019 02:00,3012,53.18,333,331,2679
19.01.2019 03:00,3048,53.41,321,322,2727
19.01.2019 04:00,2987,52.46,323,320,2664
19.01.2019 05:00,3019,52.25,339,320,2680
19.01.2019 06:00,3025,51.99,341,319,2684
19.01.2019 07:00,3021,51.72,342,321,2679
19.01.2019 08:00,3179,52.75,342,325,2837
19.01.2019 09:00,3366,54.65,346,330,3020
19.01.2019 10:00,3534,56.62,347,330,3187
19.01.2019 11:00,3627,60.12,333,324,3294
19.01.2019 12:00,3530,57.04,333,326,3197
19.01.2019 13:00,3408,55.26,354,345,3054
19.01.2019 14:00,3351,54.38,377,372,2974
19.01.2019 15:00,3278,53.84,407,402,2871
19.01.2019 16:00,3366,55.41,452,443,2914
19.01.2019 17:00,3665,61.42,490,478,3175
19.01.2019 18:00,3737,64.74,506,490,3231
19.01.2019 19:00,3689,62.72,508,496,3181
19.01.2019 20:00,3526,57.04,498,490,3028
19.01.2019 21:00,3397,54.61,476,478,2921
19.01.2019 22:00,3253,53.6,457,464,2796
19.01.2019 23:00,3079,52.8,436,443,2643
20.01.2019 00:00,2956,50.75,404,415,2552
20.01.2019 01:00,2906,51,191,188,2715
20.01.2019 02:00,2825,49.73,183,176,2642
20.01.2019 03:00,2793,50,173,169,2620
20.01.2019 04:00,2810,50.11,172,157,2638
20.01.2019 05:00,2852,50.85,157,141,2695
20.01.2019 06:00,2895,51.11,147,126,2748
20.01.2019 07:00,3000,50.99,130,117,2870
20.01.2019 08:00,3138,51.83,115,103,3023
20.01.2019 09:00,3234,52.14,104,93,3130
20.01.2019 10:00,3349,53.68,91,86,3258
20.01.2019 11:00,3415,54.48,75,81,3340
20.01.2019 12:00,3471,54.7,69,74,3402
20.01.2019 13:00,3478,54.17,75,69,3403
20.01.2019 14:00,3443,53.71,57,68,3386
20.01.2019 15:00,3408,54.04,54,69,3354
20.01.2019 16:00,3478,55.39,58,72,3420
20.01.2019 17:00,3665,58.02,79,51,3586
20.01.2019 18:00,3789,65.08,72,53,3717
20.01.2019 19:00,3756,67.77,65,50,3691
20.01.2019 20:00,3658,63.62,61,21,3597
20.01.2019 21:00,3540,59.82,59,21,3481
20.01.2019 22:00,3343,57.37,65,22,3278
20.01.2019 23:00,3172,57.01,66,24,3106
21.01.2019 00:00,2994,54.62,75,27,2919
21.01.2019 01:00,2970,54.94,118,19,2852
21.01.2019 02:00,2898,53.1,148,22,2750
21.01.2019 03:00,2884,52.1,171,26,2713
21.01.2019 04:00,2977,51.83,212,30,2765
21.01.2019 05:00,3066,52.71,251,30,2815
21.01.2019 06:00,3269,55.05,280,34,2989
21.01.2019 07:00,3778,65.33,314,35,3464
21.01.2019 08:00,4176,77.71,353,38,3823
21.01.2019 09:00,4195,85.95,385,41,3810
21.01.2019 10:00,4146,83.95,389,44,3757
21.01.2019 11:00,4212,78.25,372,44,3840
21.01.2019 12:00,4226,75,358,43,3868
21.01.2019 13:00,4202,70.65,340,42,3862
21.01.2019 14:00,4236,71.56,283,41,3953
21.01.2019 15:00,4234,70.31,247,41,3987
21.01.2019 16:00,4203,74.65,225,41,3978
21.01.2019 17:00,4204,81.08,219,40,3985
21.01.2019 18:00,4281,88.35,157,40,4124
21.01.2019 19:00,4160,88.37,106,43,4054
21.01.2019 20:00,4046,78.01,88,42,3958
21.01.2019 21:00,3879,68.8,74,41,3805
21.01.2019 22:00,3690,61.6,88,40,3602
21.01.2019 23:00,3463,57.94,69,39,3394
22.01.2019 00:00,3213,54.93,53,39,3160
22.01.2019 01:00,3013,54.64,41,75,2972
22.01.2019 02:00,2944,54.05,43,71,2901
22.01.2019 03:00,2907,53.52,40,64,2867
22.01.2019 04:00,2898,52.48,42,58,2856
22.01.2019 05:00,2957,53.44,39,53,2918
22.01.2019 06:00,3185,55.17,39,51,3146
22.01.2019 07:00,3619,62.33,49,53,3570
22.01.2019 08:00,3992,73.91,57,54,3935
22.01.2019 09:00,4024,80.23,58,53,3966
22.01.2019 10:00,3983,76.6,63,56,3920
22.01.2019 11:00,4014,74.19,72,62,3942
22.01.2019 12:00,3996,70.06,85,69,3911
22.01.2019 13:00,3962,62.07,79,76,3883
22.01.2019 14:00,3960,58.85,82,84,3878
22.01.2019 15:00,3963,59.69,87,92,3876
22.01.2019 16:00,3974,65.09,97,102,3877
22.01.2019 17:00,4026,70.21,115,122,3911
22.01.2019 18:00,4119,78.8,148,149,3971
22.01.2019 19:00,4029,74.13,180,188,3849
22.01.2019 20:00,3917,60.1,211,230,3706
22.01.2019 21:00,3745,56.94,231,268,3514
22.01.2019 22:00,3592,55.38,242,305,3350
22.01.2019 23:00,3412,55.23,285,326,3127
23.01.2019 00:00,3157,53.3,293,334,2864
23.01.2019 01:00,3051,53.2,296,300,2755
23.01.2019 02:00,3001,52.62,296,310,2705
23.01.2019 03:00,2966,52.14,299,318,2667
23.01.2019 04:00,2952,51.19,301,321,2651
23.01.2019 05:00,2969,52.07,326,322,2643
23.01.2019 06:00,3185,55.68,349,323,2836
23.01.2019 07:00,3655,62.43,342,327,3313
23.01.2019 08:00,4068,79.48,337,326,3731
23.01.2019 09:00,4155,88.38,348,320,3807
23.01.2019 10:00,4186,84.1,321,309,3865
23.01.2019 11:00,4174,85.35,293,289,3881
23.01.2019 12:00,4108,85.96,262,264,3846
23.01.2019 13:00,4023,77.65,234,238,3789
23.01.2019 14:00,3969,76.4,209,217,3760
23.01.2019 15:00,3953,83.53,194,203,3759
23.01.2019 16:00,3991,82.83,200,202,3791
23.01.2019 17:00,4106,82.92,226,219,3880
23.01.2019 18:00,4230,87.85,249,246,3981
23.01.2019 19:00,4082,85.03,273,277,3809
23.01.2019 20:00,4009,62.25,292,296,3717
23.01.2019 21:00,3873,58.06,338,305,3535
