Hour,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
11:00,1172,466,285,37,1018,44,466,702,352,1046,511,376
12:00,1198,438,213,45,1164,57,461,746,290,1073,482,350
13:00,1172,421,218,78,1222,58,420,786,274,1087,455,318
14:00,1102,445,291,88,1233,59,374,828,258,1117,411,290
15:00,1080,431,392,123,1238,63,402,902,252,1151,373,289
16:00,1109,374,562,160,1249,58,446,941,251,1203,333,319
17:00,1147,338,715,204,1252,65,481,948,274,1231,311,344
18:00,1181,342,831,256,1240,59,499,955,315,1246,323,361
19:00,1201,369,903,271,1232,54,443,966,321,1183,362,372
20:00,1193,379,1016,284,1194,55,409,959,331,1186,423,354
21:00,1184,358,1082,315,1159,102,346,950,332,1195,481,358
22:00,1113,293,1121,439,1108,236,267,937,336,1199,489,353
23:00,1078,253,1181,530,1093,276,232,929,331,1190,462,353
0:00,1022,241,1223,577,1069,283,276,920,329,1181,458,359
1:00,958,233,1211,608,1052,363,306,924,309,1169,456,369
2:00,968,235,1184,663,1050,464,320,1007,273,1260,497,404
3:00,951,239,1209,716,1067,564,360,1026,257,1270,513,412
4:00,935,265,1232,740,1019,607,354,1030,248,1249,525,409
5:00,911,294,1279,733,1013,633,323,1028,235,1208,569,425
6:00,869,313,1321,683,985,654,300,991,228,1141,607,471
7:00,966,320,1349,607,972,657,238,997,217,1046,642,557
8:00,961,341,1346,583,909,646,141,1015,211,910,673,668
9:00,946,368,1368,521,805,692,73,1018,197,770,652,769
10:00,889,408,1362,566,752,752,47,1022,175,630,631,827
11:00,849,445,1354,621,711,735,38,1006,158,509,589,865
12:00,850,531,1368,732,741,705,44,990,144,407,529,926
13:00,865,558,1342,894,726,702,55,958,130,300,454,972
14:00,836,573,1295,1038,672,725,89,976,138,268,389,1044
15:00,730,607,1213,1150,638,691,108,982,114,199,320,1096
16:00,666,650,1059,1218,603,656,141,956,128,221,252,1158
17:00,669,733,943,1243,552,645,177,930,113,279,220,1241
18:00,682,784,897,1303,452,643,209,916,108,362,193,1246
19:00,651,787,894,1340,361,620,226,867,102,420,182,1264
20:00,593,736,900,1282,228,526,231,823,104,419,171,1255
21:00,583,778,890,1188,146,386,177,736,113,458,180,1246
22:00,562,819,895,1076,116,315,93,645,138,458,184,1208
23:00,496,757,893,1020,90,342,42,600,148,402,183,1170
0:00,464,714,856,986,74,378,82,597,156,385,189,1114
1:00,449,678,837,921,56,457,106,609,161,356,194,1060
2:00,423,607,859,900,34,454,186,576,163,343,209,984
3:00,365,580,869,919,24,451,227,586,159,335,221,960
4:00,323,560,871,905,31,492,243,574,161,316,229,956
5:00,269,574,873,826,41,528,244,575,172,295,236,954
6:00,224,633,883,830,83,531,240,602,175,287,251,946
7:00,180,635,934,754,140,519,200,608,181,276,263,935
8:00,140,611,975,633,133,360,121,635,203,269,276,923
9:00,104,592,990,484,81,258,27,674,215,266,277,903
10:00,100,594,1005,321,15,315,6,743,223,249,271,885
11:00,108,575,1047,223,6,505,5,846,278,232,265,825
12:00,101,616,1089,227,19,742,11,909,277,210,255,838
13:00,87,633,1095,327,60,895,17,986,292,228,263,855
14:00,75,688,1129,366,134,973,33,1059,295,288,276,827
15:00,85,741,1164,444,172,1000,62,1089,292,360,269,837
16:00,125,780,1167,549,187,1061,100,1119,270,465,251,827
17:00,206,830,1140,659,226,1111,111,1117,280,514,239,811
18:00,291,833,1138,769,227,1099,129,1082,286,533,214,802
19:00,376,928,1150,772,216,1087,152,1051,334,537,212,807
20:00,452,882,1124,753,196,1051,143,993,359,476,202,801
21:00,543,875,1131,749,181,1009,138,885,356,416,198,815
22:00,654,860,1088,794,164,1007,136,810,382,380,191,868
23:00,711,866,1057,769,161,1031,177,755,410,350,172,889
0:00,759,807,962,635,174,955,206,695,422,316,156,926
1:00,845,774,917,522,219,842,206,678,460,302,148,974
2:00,883,731,854,433,313,765,175,653,542,307,151,1048
3:00,903,727,751,396,305,713,141,639,546,332,132,1077
4:00,957,763,692,360,308,654,117,596,550,376,114,1103
5:00,986,744,670,358,280,612,97,551,485,446,105,1117
6:00,1002,702,577,332,264,550,102,503,432,492,93,1134
7:00,1008,776,537,332,246,570,95,449,387,551,83,1148
8:00,989,915,480,336,199,646,85,406,366,596,81,1158
9:00,918,1011,477,351,188,618,67,365,342,649,81,1177
10:00,787,1054,450,310,178,625,35,340,337,641,82,1151
11:00,597,1024,427,341,204,506,19,334,327,633,79,1186
12:00,480,1058,440,352,204,683,23,351,292,646,78,1197
13:00,329,1079,419,346,218,858,30,368,242,717,73,1196
14:00,206,1078,373,347,247,1019,28,377,188,746,66,1198
15:00,150,1057,314,326,256,1031,48,375,140,690,63,1202
16:00,116,1043,272,344,277,1064,70,375,115,618,68,1213
17:00,104,1060,273,339,270,1177,74,375,105,576,76,1218
18:00,136,1037,255,318,262,1164,72,380,87,517,91,1247
19:00,138,1054,261,301,205,1146,66,363,84,461,114,1269
20:00,148,1076,247,327,152,1101,74,335,84,417,161,1286
21:00,149,1077,235,311,105,1079,43,305,79,326,195,1283
22:00,154,1076,205,304,97,1056,38,291,80,254,188,1257
23:00,145,1042,192,295,170,1028,63,304,80,252,202,1229
0:00,115,1043,218,274,224,1021,84,317,90,286,213,1205
1:00,99,1051,224,237,202,986,96,322,104,304,221,1168
2:00,80,1045,222,223,194,962,88,354,91,325,189,1069
3:00,59,1089,229,197,186,975,57,333,107,361,189,1050
4:00,48,1073,228,168,165,997,41,313,124,384,187,1041
5:00,38,1043,248,157,175,999,55,295,127,402,183,1038
6:00,30,1058,279,143,276,1018,50,279,138,400,189,1038
7:00,22,1022,238,150,397,1062,56,253,152,405,177,1048
8:00,16,978,217,191,469,1059,113,237,158,405,172,1044
9:00,16,967,218,265,625,1043,127,204,166,439,161,1036
10:00,11,925,223,236,713,1010,85,185,189,462,150,1032
11:00,21,938,232,207,825,1015,112,194,232,485,125,1023
12:00,37,959,308,196,872,976,156,205,287,545,104,1041
13:00,45,937,323,212,830,945,191,254,365,583,87,1084
14:00,56,951,381,233,724,895,243,348,441,607,73,1101
15:00,72,957,367,263,639,835,308,396,484,685,63,1107
16:00,117,950,449,327,630,805,332,415,548,768,82,1147
17:00,164,967,454,403,560,719,333,463,584,824,81,1141
18:00,220,956,455,440,562,598,358,488,622,843,83,1173
19:00,252,979,535,468,517,509,420,531,652,833,91,1205
20:00,285,962,543,500,440,405,466,612,665,812,106,1227
21:00,243,887,659,499,423,291,402,631,667,779,98,1237
22:00,263,813,693,566,382,251,341,667,666,753,93,1246
23:00,301,770,661,655,285,213,386,707,610,762,89,1254
0:00,312,704,595,672,197,215,441,751,537,751,83,1270
1:00,335,658,554,655,141,206,469,780,487,753,96,1269
2:00,353,633,506,620,125,235,473,822,462,816,66,1257
3:00,348,592,489,649,125,260,446,859,382,812,64,1256
4:00,335,558,469,706,177,259,440,879,333,811,67,1244
5:00,340,510,417,707,202,251,490,885,329,808,78,1225
6:00,348,480,369,693,220,233,512,866,361,815,97,1195
7:00,363,439,356,673,238,242,496,790,367,801,134,1156
8:00,368,392,364,667,180,255,426,706,381,796,172,1111
9:00,391,329,392,625,73,289,404,647,403,769,216,1054
10:00,427,278,369,593,58,271,408,563,391,763,264,1016
11:00,418,214,294,629,100,184,356,512,394,741,345,988
12:00,393,155,262,630,137,164,326,451,398,758,445,984
13:00,341,122,262,556,154,153,301,432,377,798,517,938
14:00,372,100,240,458,193,159,301,414,385,804,614,930
15:00,426,94,239,426,222,176,270,413,383,816,687,960
16:00,428,105,212,430,213,212,246,434,359,798,761,935
17:00,403,110,198,422,229,304,223,457,416,785,826,953
18:00,399,119,154,398,197,389,206,493,423,726,875,924
19:00,435,135,133,390,204,440,171,475,422,650,912,938
20:00,506,135,133,392,157,470,144,461,431,588,932,953
21:00,602,147,136,429,141,589,115,459,393,510,911,945
22:00,721,162,124,577,103,720,103,416,389,468,860,935
23:00,825,153,130,707,82,763,139,402,382,443,775,917
0:00,900,149,119,748,119,723,177,413,380,425,749,897
1:00,896,154,112,793,160,592,176,405,369,413,739,877
2:00,899,175,162,813,171,552,156,403,274,400,768,823
3:00,884,190,220,810,194,551,146,384,235,374,775,762
4:00,881,210,286,866,187,434,130,366,203,356,779,722
5:00,887,228,321,936,182,328,111,352,168,336,757,687
6:00,859,276,348,1022,194,245,81,349,146,312,721,656
7:00,817,349,343,1119,232,220,65,334,131,289,693,606
8:00,820,374,379,1199,214,180,37,315,132,253,667,575
9:00,853,380,423,1212,196,107,13,279,131,220,664,560
10:00,862,426,449,1136,221,98,8,263,137,190,669,525
11:00,875,458,500,1183,252,113,10,251,139,159,738,505
12:00,849,569,506,1214,269,116,15,248,163,145,790,469
13:00,834,592,554,1290,286,140,26,257,206,138,797,487
14:00,829,608,610,1346,298,144,32,250,242,138,801,484
15:00,852,619,656,1366,319,153,37,254,261,150,807,450
16:00,849,651,654,1378,311,202,45,278,288,160,808,431
17:00,845,728,581,1389,335,214,47,244,305,184,759,461
18:00,839,846,520,1388,369,176,48,235,326,164,804,450
19:00,825,937,396,1369,397,156,60,204,348,186,781,505
20:00,798,1016,315,1337,416,144,49,166,350,190,766,507
21:00,780,1066,281,1270,434,140,36,147,364,235,779,497
22:00,820,1067,244,1236,411,121,28,123,371,285,813,483
23:00,835,1044,216,1259,376,125,52,113,395,412,847,479
0:00,850,1040,202,1279,370,194,45,116,424,489,922,463
1:00,921,1009,196,1281,347,288,40,114,452,550,978,456
2:00,965,997,187,1291,346,348,42,110,502,653,1000,403
3:00,996,991,132,1260,353,356,57,108,512,668,1038,406
4:00,1055,963,98,1249,376,367,64,101,549,661,1069,428
5:00,1112,973,118,1243,390,317,104,91,574,657,1098,440
6:00,1159,1019,110,1211,409,303,152,79,613,655,1133,444
7:00,1231,1036,112,1143,409,305,202,62,669,609,1160,446
8:00,1304,1042,106,1051,392,280,184,47,721,513,1182,430
9:00,1346,1050,90,988,390,180,149,34,751,423,1193,413
10:00,1376,1013,58,962,406,140,103,24,778,367,1197,366
11:00,1369,964,21,997,410,155,76,27,836,296,1202,379
12:00,1358,949,26,958,394,257,76,33,889,241,1210,364
13:00,1360,924,34,971,387,467,92,39,889,230,1217,276
14:00,1309,924,22,1138,378,598,141,38,908,199,1214,245
15:00,1304,917,18,1179,354,702,188,42,889,201,1184,212
16:00,1273,956,39,1184,324,647,225,48,846,233,1127,183
17:00,1271,974,49,1153,290,568,255,57,781,259,1061,202
18:00,1283,953,53,1116,273,489,242,77,692,256,1015,240
19:00,1308,951,41,1074,283,506,229,89,630,309,1007,262
20:00,1293,920,40,876,293,439,259,110,558,391,974,267
21:00,1265,910,50,607,285,332,239,115,544,503,934,287
22:00,1270,900,70,495,264,283,226,91,503,634,933,243
23:00,1243,826,71,555,276,310,280,85,487,757,898,199
0:00,1260,803,68,570,306,395,349,72,491,834,886,198
1:00,1261,730,96,588,339,572,364,76,514,876,871,203
2:00,1256,714,110,545,358,723,470,70,565,954,862,215
3:00,1243,745,100,555,355,736,482,71,598,963,811,211
4:00,1233,772,73,649,372,560,466,84,632,1014,768,202
5:00,1242,766,68,695,407,405,455,108,676,1046,718,204
6:00,1265,755,69,714,475,365,390,110,697,1069,664,213
7:00,1255,681,60,773,516,406,330,110,698,1099,614,222
8:00,1264,628,61,883,501,411,297,112,707,1131,574,234
9:00,1286,586,75,918,522,512,280,118,716,1149,506,254
10:00,1267,627,88,923,557,660,332,99,681,1158,449,282
11:00,1271,621,86,944,617,801,330,88,675,1173,391,306
12:00,1306,607,76,1015,698,918,326,106,664,1152,329,376
13:00,1347,624,91,1073,735,1011,336,167,646,1215,288,415
14:00,1340,598,99,1086,736,1069,337,192,631,1239,254,446
15:00,1338,532,83,1098,749,1111,307,203,626,1259,219,481
16:00,1348,412,85,1081,745,1199,297,212,592,1286,189,526
17:00,1319,327,71,1055,732,1219,260,235,567,1318,176,566
18:00,1264,250,57,994,726,1247,221,278,558,1341,185,602
19:00,1201,231,78,909,739,1294,207,311,538,1348,163,576
20:00,1140,201,116,818,746,1306,185,313,508,1352,139,551
21:00,1061,163,156,796,737,1312,152,340,500,1346,146,532
22:00,947,129,165,738,710,1268,166,365,496,1345,136,533
23:00,853,89,149,662,744,1264,242,384,503,1338,162,487
0:00,811,79,153,677,811,1273,353,419,525,1327,175,525
1:00,761,53,152,709,872,1285,495,491,520,1315,176,584
2:00,692,36,148,647,905,1272,530,522,556,1356,179,787
3:00,580,30,136,624,899,1246,578,522,556,1330,186,893
4:00,451,25,127,566,897,1257,597,504,520,1287,201,985
5:00,369,24,134,520,858,1215,573,513,481,1226,219,1044
6:00,232,29,142,475,830,1183,531,511,454,1151,228,1094
7:00,157,42,147,463,765,1184,483,537,435,1021,223,1135
8:00,113,58,149,434,614,1157,348,569,444,874,237,1149
9:00,77,91,141,338,456,1111,272,636,479,725,245,1151
10:00,57,122,106,361,365,1112,305,685,472,600,240,1150
11:00,41,109,71,354,333,1132,340,760,529,473,227,1143
12:00,31,69,84,351,345,1158,380,820,586,385,201,1150
13:00,41,58,139,312,376,1208,461,848,661,326,182,1165
14:00,48,51,224,310,395,1193,592,892,748,295,154,1164
15:00,44,49,278,286,404,1186,640,911,833,269,156,1173
16:00,48,60,299,264,384,1203,635,873,890,237,170,1186
17:00,57,91,293,228,343,1218,638,832,923,191,193,1221
18:00,64,153,238,212,320,1180,621,789,959,165,200,1227
19:00,82,256,224,201,311,1089,587,707,972,157,193,1214
20:00,93,313,262,214,267,1033,577,602,970,214,185,1197
21:00,117,359,308,243,254,857,540,484,966,298,187,1174
22:00,146,374,347,278,260,708,439,412,954,372,168,1145
23:00,150,362,360,332,294,645,396,368,965,451,152,1071
0:00,145,354,362,356,347,624,380,360,980,519,142,1002
1:00,145,358,333,481,371,601,420,353,939,564,143,976
2:00,168,367,296,541,390,573,437,329,853,652,135,983
3:00,178,398,299,608,376,527,435,309,874,719,148,902
4:00,192,425,297,670,331,487,428,294,886,763,167,844
5:00,189,398,253,760,290,482,424,263,875,800,217,795
6:00,181,410,295,778,281,481,374,231,837,808,248,783
7:00,206,401,313,789,263,445,304,209,795,799,277,763
8:00,220,394,303,782,238,339,214,178,740,787,296,730
9:00,230,418,287,759,191,298,134,136,679,793,320,681
10:00,197,399,299,819,137,292,124,121,582,801,380,638
11:00,164,290,349,874,75,306,127,111,484,846,422,663
12:00,152,119,428,878,47,290,130,105,464,866,483,672
13:00,128,34,527,918,31,284,151,101,485,867,539,683
14:00,88,16,597,900,24,302,172,101,425,879,606,725
15:00,88,8,648,842,43,334,200,110,402,869,678,761
16:00,81,9,733,707,48,371,218,93,428,843,724,767
17:00,81,16,840,612,62,453,267,103,420,803,758,761
18:00,86,25,1026,557,71,493,288,101,456,777,736,755
19:00,74,38,1145,464,92,490,234,91,434,742,730,799
20:00,61,37,1271,324,111,459,223,83,409,739,672,815
21:00,52,30,1311,230,95,344,176,80,361,725,614,823
22:00,102,27,1328,179,93,209,119,98,328,714,539,812
23:00,138,24,1272,150,115,200,119,109,328,689,493,802
0:00,156,25,1245,150,142,268,136,114,299,693,483,800
1:00,184,28,1238,151,140,357,142,113,280,687,490,797
2:00,220,20,1236,139,154,398,168,92,259,695,463,804
3:00,246,13,1235,131,178,421,210,103,279,666,477,786
4:00,258,7,1210,145,202,408,223,123,272,643,476,770
5:00,299,7,1247,154,212,374,215,161,296,604,495,751
6:00,367,9,1226,181,182,279,215,204,354,528,521,728
7:00,359,14,1230,222,171,202,197,251,391,449,558,701
8:00,364,26,1300,270,138,106,131,285,422,402,594,660
9:00,330,60,1320,336,62,65,69,302,446,363,612,629
10:00,317,98,1336,383,34,64,37,310,457,330,611,603
11:00,290,117,1338,428,53,72,27,353,443,277,643,591
12:00,254,109,1327,478,66,69,33,408,414,250,676,511
13:00,218,80,1374,627,84,55,50,451,400,242,685,473
14:00,210,68,1381,746,123,64,74,500,391,241,718,422
15:00,207,72,1397,779,159,68,96,563,388,257,712,395
16:00,224,63,1401,766,191,65,133,614,434,291,670,354
17:00,316,78,1394,727,219,83,139,652,444,326,617,320
18:00,377,120,1371,783,226,78,132,675,449,357,593,294
19:00,431,179,1368,866,200,67,126,696,417,402,548,279
20:00,444,306,1396,852,171,66,139,710,414,445,496,268
21:00,371,386,1396,783,172,66,96,737,384,483,457,269
22:00,339,442,1381,746,142,96,101,747,379,542,416,234
23:00,382,446,1348,666,133,118,138,766,370,580,369,216
0:00,433,452,1318,565,119,145,178,794,370,599,337,208
1:00,454,400,1295,501,117,231,220,803,370,605,319,224
2:00,414,322,1239,418,89,323,237,813,376,602,288,115
3:00,378,282,1187,357,57,341,277,728,365,615,268,104
4:00,359,252,1118,353,52,367,289,684,326,613,249,119
5:00,395,271,1050,360,51,420,237,632,301,605,228,143
6:00,420,232,849,326,64,401,194,553,263,581,210,129
7:00,396,214,656,293,82,361,197,471,242,561,198,120
8:00,416,298,486,251,75,390,190,403,209,549,191,127
9:00,484,397,340,148,51,415,157,373,196,523,184,113
10:00,379,450,206,66,44,440,201,374,183,512,197,128
11:00,250,574,132,61,47,464,295,371,178,502,208,130
12:00,163,487,92,56,47,510,425,359,172,486,241,132
13:00,114,466,63,67,75,568,575,288,172,470,275,128
14:00,118,604,73,61,108,555,724,308,152,470,313,134
15:00,137,690,128,66,141,572,890,305,133,474,391,137
16:00,148,722,209,72,192,554,928,287,135,417,456,128
17:00,186,720,302,72,227,515,913,237,130,414,569,137
18:00,196,758,405,76,252,435,853,251,126,375,668,129
19:00,201,794,560,78,276,383,768,191,109,354,795,132
20:00,226,856,713,63,266,363,677,171,100,306,882,135
21:00,197,825,832,63,267,423,655,154,91,288,952,146
22:00,142,755,1011,67,297,475,632,144,87,221,1000,157
23:00,134,736,1109,85,311,455,650,150,88,211,1027,171
0:00,131,744,1184,100,309,455,687,157,80,205,1039,178
1:00,128,683,1275,121,315,480,701,160,76,212,1019,183
2:00,131,600,1279,132,347,476,732,123,58,220,998,142
3:00,138,525,1295,127,346,453,721,115,54,261,986,152
4:00,121,514,1324,125,350,389,769,104,46,302,991,187
5:00,124,477,1298,159,342,353,779,96,45,348,987,220
6:00,92,377,1152,221,341,299,767,91,36,422,981,219
7:00,80,330,996,257,393,254,766,83,37,500,986,228
8:00,93,309,949,272,423,230,764,79,44,591,981,215
9:00,72,263,961,238,405,196,780,78,44,620,931,194
10:00,59,208,998,255,368,176,811,81,39,664,901,149
11:00,78,153,1110,348,325,188,871,89,32,696,870,123
12:00,87,131,1193,391,290,154,917,113,29,733,845,88
13:00,99,128,1213,408,247,204,918,140,31,821,829,59
14:00,152,100,1249,398,187,264,945,154,34,889,822,46
15:00,180,87,1206,378,139,288,980,212,33,955,826,35
16:00,211,83,1175,373,131,342,988,231,30,994,848,40
17:00,246,89,1153,389,120,370,990,288,35,1050,868,48
18:00,286,103,1086,420,111,369,963,310,36,1046,874,51
19:00,314,116,940,427,97,376,883,352,38,1020,917,78
20:00,384,151,893,447,73,335,829,397,43,1004,968,101
21:00,439,187,900,394,54,265,732,415,51,986,993,117
22:00,493,172,876,327,69,237,665,478,65,996,1001,145
23:00,527,167,852,280,178,237,692,435,72,1012,1025,173
0:00,570,158,816,283,257,315,743,448,80,1021,1052,203
1:00,674,115,694,283,293,348,770,419,95,1005,1097,232
2:00,700,92,535,328,363,406,775,454,97,1048,1096,277
3:00,661,60,453,325,470,431,769,414,108,1048,1117,293
4:00,622,49,354,333,534,423,715,366,115,1038,1128,312
5:00,649,48,267,388,592,444,700,330,121,1022,1129,328
6:00,710,46,246,426,606,387,654,314,130,994,1135,338
7:00,713,40,298,459,616,351,630,299,148,942,1126,325
8:00,725,43,315,443,558,283,574,291,164,856,1119,335
9:00,721,47,304,342,420,255,539,269,165,750,1078,338
10:00,687,47,172,299,372,267,530,239,166,641,1036,349
11:00,712,40,68,383,466,293,539,252,154,542,998,336
12:00,725,60,54,381,568,327,564,225,138,462,950,343
13:00,725,81,181,365,638,376,560,258,132,339,886,312
14:00,710,117,367,312,725,382,517,317,118,267,803,280
15:00,721,159,533,271,761,386,524,281,101,245,778,279
16:00,710,210,639,242,775,424,478,290,95,182,690,290
17:00,791,297,720,211,830,494,441,277,90,167,702,285
18:00,838,454,738,214,815,546,389,258,99,162,706,285
19:00,858,489,678,204,739,597,326,257,105,151,698,282
20:00,874,498,663,208,617,617,251,223,137,157,723,278
21:00,914,601,689,178,458,570,192,195,150,166,737,272
22:00,924,647,796,172,361,520,173,189,142,177,768,299
23:00,914,754,762,202,355,481,182,174,141,187,792,243
0:00,920,841,701,206,373,488,226,161,153,199,794,197
1:00,944,899,645,182,287,492,225,152,167,209,784,181
2:00,928,945,592,150,254,505,212,187,202,264,713,137
3:00,938,972,494,116,250,490,182,228,215,281,692,112
4:00,898,1019,434,107,239,482,149,257,225,296,654,98
5:00,855,1040,382,105,245,428,126,305,230,296,606,88
6:00,805,999,310,114,211,411,101,358,241,301,567,82
7:00,802,971,228,131,203,376,83,399,247,300,507,72
8:00,785,950,153,117,160,307,57,405,261,302,443,79
9:00,746,946,102,75,85,257,18,433,273,302,415,73
10:00,748,915,56,40,25,239,5,468,273,319,413,70
11:00,750,931,51,32,35,270,5,501,278,309,421,69
12:00,752,883,51,30,57,294,5,514,281,308,524,61
13:00,760,845,85,23,62,320,5,551,303,309,621,49
14:00,794,772,117,25,77,345,12,597,325,302,725,46
15:00,837,715,162,52,98,359,14,641,330,316,811,35
16:00,861,651,230,94,96,383,19,676,345,338,886,34
17:00,863,639,289,127,105,391,30,698,307,371,911,34
18:00,883,755,361,167,109,365,35,719,302,375,912,32
19:00,919,867,363,184,97,335,35,675,287,420,876,32
20:00,919,880,387,186,103,287,42,606,265,466,822,39
21:00,862,907,445,187,117,259,59,599,230,513,748,42
22:00,823,960,487,178,144,232,64,550,227,545,673,45
23:00,811,967,502,189,176,285,90,559,215,549,599,56
0:00,775,1004,447,276,224,467,130,560,203,563,495,71
1:00,719,1066,303,306,264,610,145,542,224,568,412,89
2:00,655,1143,246,338,271,693,168,531,254,589,414,113
3:00,574,1187,208,353,284,737,173,474,248,590,360,133
4:00,521,1220,154,330,291,816,153,453,231,596,328,155
5:00,515,1217,124,320,289,837,146,434,233,597,279,173
6:00,552,1204,107,324,297,823,181,411,201,599,254,188
7:00,564,1286,151,346,249,825,230,413,189,607,229,209
8:00,618,1324,206,395,195,895,251,404,174,607,213,239
9:00,678,1390,228,351,112,1014,243,418,142,623,190,270
10:00,708,1432,242,351,104,1059,248,435,122,629,186,300
11:00,777,1435,200,503,166,1052,310,458,108,641,168,324
12:00,856,1408,186,590,281,1031,345,510,83,647,151,347
13:00,902,1378,182,642,390,1057,379,543,76,644,129,380
14:00,868,1337,164,690,444,1067,423,588,72,622,119,394
15:00,873,1312,163,760,489,1061,396,616,74,604,114,419
16:00,867,1268,160,822,545,1053,407,602,71,598,102,449
17:00,845,1236,140,872,587,1023,415,545,78,590,91,470
