Hour,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
13:00,401,352,616,16,45,82,105,211,153,1046,756,980
14:00,387,326,634,34,63,115,116,187,119,1032,779,902
15:00,387,226,745,29,97,159,116,207,80,1018,927,870
16:00,382,184,807,33,110,202,92,224,70,1031,1027,826
17:00,469,180,815,35,119,226,107,253,65,999,1064,728
18:00,488,228,806,37,118,313,116,287,66,944,1102,669
19:00,535,282,844,49,100,321,117,242,60,955,1083,607
20:00,575,366,856,131,93,285,95,200,65,989,1034,524
21:00,494,417,848,142,110,244,104,166,87,1048,995,472
22:00,466,407,810,107,132,251,144,199,70,1079,945,379
23:00,483,347,784,120,153,338,136,250,34,1088,890,333
0:00,528,335,776,122,146,385,161,315,25,1070,867,382
1:00,567,370,756,145,140,365,175,379,27,1018,855,392
2:00,575,393,751,226,124,356,196,452,39,1047,847,397
3:00,550,415,755,432,110,356,355,433,55,1102,836,411
4:00,586,462,711,703,93,333,491,466,56,1141,820,402
5:00,588,566,625,815,86,332,575,453,67,1151,849,371
6:00,599,640,559,942,76,296,615,412,85,1171,888,357
7:00,588,718,557,997,65,253,651,391,101,1157,908,355
8:00,550,753,558,928,45,240,714,373,115,1142,960,377
9:00,548,765,558,922,17,258,765,452,103,1138,1024,331
10:00,512,788,549,1032,25,221,703,546,69,1135,1050,243
11:00,491,849,541,1100,43,176,735,648,58,1124,1106,162
12:00,435,887,528,1111,85,166,757,730,120,1165,1128,107
13:00,430,865,488,1134,149,163,756,747,215,1167,1165,81
14:00,443,815,430,1073,226,151,863,813,301,1146,1176,69
15:00,477,741,374,1006,309,152,954,772,369,1144,1232,64
16:00,519,637,313,921,376,146,956,739,405,1120,1246,61
17:00,589,624,277,858,402,136,933,756,426,1064,1235,52
18:00,607,614,259,801,355,133,858,750,414,1006,1228,37
19:00,577,610,252,718,320,133,800,745,373,985,1208,15
20:00,612,666,231,551,310,116,681,736,456,1023,1201,15
21:00,602,673,175,520,293,97,688,707,582,1054,1185,23
22:00,582,668,123,582,342,113,674,707,659,1094,1159,56
23:00,551,581,82,589,408,174,789,774,723,1081,1110,131
0:00,531,531,90,662,418,233,844,792,710,1078,1039,221
1:00,530,503,127,660,423,286,817,765,706,1033,959,374
2:00,571,509,160,749,415,318,811,750,695,1012,891,491
3:00,585,572,193,790,405,284,803,677,655,935,855,552
4:00,575,590,216,806,379,287,736,680,619,832,816,599
5:00,560,580,242,894,379,312,662,692,551,816,815,557
6:00,541,584,268,1003,386,297,655,691,522,790,835,590
7:00,472,569,274,1028,366,234,649,640,498,729,852,670
8:00,402,620,270,883,279,158,719,613,473,768,861,666
9:00,321,655,311,949,193,135,742,641,414,735,869,680
10:00,334,673,344,1047,165,122,751,702,405,685,836,729
11:00,364,635,372,1074,134,131,780,663,390,694,757,846
12:00,441,609,430,1119,127,158,843,562,388,732,694,882
13:00,497,641,485,1136,133,190,834,529,391,725,612,909
14:00,524,685,457,1154,153,233,833,543,394,703,556,958
15:00,542,752,487,1181,184,273,835,541,328,726,534,1008
16:00,601,794,464,1203,198,307,831,588,300,752,512,1064
17:00,677,850,435,1213,211,335,860,575,278,733,505,1135
18:00,794,881,437,1128,248,338,816,584,253,672,505,1162
19:00,888,760,405,1019,269,277,758,674,210,720,453,1194
20:00,961,692,413,936,252,247,687,742,171,744,394,1166
21:00,998,632,406,909,288,242,556,733,157,782,362,1188
22:00,979,661,401,917,360,327,480,689,135,826,314,1197
23:00,997,720,356,924,433,409,489,759,148,865,316,1188
0:00,999,739,299,921,489,431,480,765,156,827,288,1226
1:00,994,807,268,955,501,418,498,682,130,789,250,1228
2:00,982,837,224,911,471,374,502,701,95,746,212,1214
3:00,1006,881,191,843,420,312,503,675,84,760,178,1242
4:00,1017,911,175,776,401,322,467,618,67,771,170,1324
5:00,1029,950,159,759,375,338,371,605,50,750,192,1368
6:00,1056,1047,141,683,350,363,305,639,38,804,203,1393
7:00,1034,1098,112,653,305,300,277,613,26,799,205,1409
8:00,1040,1113,85,600,186,218,260,664,17,794,202,1420
9:00,1042,1163,72,558,72,204,311,773,13,707,182,1395
10:00,980,1182,66,509,38,196,337,909,6,725,117,1382
11:00,913,1183,101,535,36,180,309,995,6,811,72,1381
12:00,850,1203,137,561,53,192,316,1107,16,852,44,1377
13:00,792,1204,150,601,84,264,309,1177,55,857,47,1370
14:00,766,1180,145,599,123,425,260,1198,96,863,40,1359
15:00,686,1170,143,663,165,458,261,1239,114,850,49,1345
16:00,615,1136,125,688,178,417,269,1219,113,854,58,1339
17:00,561,1098,109,633,182,384,251,1233,132,843,80,1357
18:00,494,1054,101,522,191,376,246,1239,137,785,114,1315
19:00,450,972,127,414,203,300,283,1170,122,765,167,1272
20:00,379,898,178,354,178,277,243,1126,134,763,244,1227
21:00,338,808,187,347,175,220,199,1067,229,758,307,1142
22:00,306,838,176,375,215,193,184,1013,315,740,379,992
23:00,257,873,176,369,238,155,144,967,338,718,432,938
0:00,228,979,200,383,229,162,98,922,358,658,492,868
1:00,213,1016,201,389,213,173,69,951,382,654,529,815
2:00,188,1085,205,364,186,151,53,913,394,710,552,846
3:00,162,1121,184,386,177,157,103,924,384,703,548,859
4:00,142,1132,159,376,198,167,140,943,342,684,536,885
5:00,109,1138,139,332,176,190,156,972,281,730,537,915
6:00,102,1127,130,312,175,199,142,963,245,802,512,1005
7:00,105,1110,134,298,169,129,121,950,222,779,484,1071
8:00,115,1073,121,236,130,57,77,1021,174,785,451,1135
9:00,118,1006,94,132,66,43,82,1089,105,795,463,1175
10:00,140,958,66,147,59,76,163,1148,45,764,408,1221
11:00,165,977,76,205,97,114,255,1170,34,744,355,1230
12:00,191,1024,99,220,166,147,317,1156,54,715,305,1237
13:00,235,1044,112,218,204,172,377,1152,63,738,292,1244
14:00,239,1036,114,179,215,210,399,1151,70,754,244,1183
15:00,258,973,96,145,214,235,486,1152,82,719,202,1144
16:00,266,847,91,131,235,266,624,1134,92,719,200,1078
17:00,325,691,105,95,226,288,776,1094,89,656,174,990
18:00,389,621,118,52,213,277,859,1067,77,576,180,871
19:00,462,543,159,36,169,302,912,1058,72,547,146,728
20:00,490,455,186,23,138,256,796,985,88,646,117,536
21:00,522,397,203,25,133,206,628,885,72,646,88,533
22:00,537,276,146,37,162,243,558,861,56,592,87,502
23:00,500,251,124,43,200,262,525,871,66,523,89,455
0:00,524,328,126,48,237,330,480,858,76,531,103,417
1:00,598,531,152,71,247,367,497,915,77,528,84,478
2:00,681,660,170,114,228,373,462,934,64,526,85,544
3:00,721,663,187,133,212,345,422,920,71,470,98,657
4:00,788,640,211,146,189,259,387,914,83,465,96,794
5:00,837,755,225,159,168,230,340,931,71,471,81,801
6:00,872,678,240,172,163,263,314,950,69,493,128,785
7:00,892,713,250,174,175,325,305,932,61,543,166,778
8:00,929,793,254,184,155,302,284,952,48,569,196,805
9:00,964,835,252,151,85,280,248,1069,40,573,222,822
10:00,976,838,207,74,54,335,232,1123,16,637,214,830
11:00,973,786,170,40,63,416,234,1136,14,694,186,803
12:00,981,710,162,64,84,549,200,1084,25,727,156,795
13:00,933,697,165,95,75,625,240,1068,40,774,133,772
14:00,900,697,163,104,75,648,245,1079,43,778,125,798
15:00,905,646,148,95,84,550,303,977,48,778,148,743
16:00,890,588,143,82,80,490,304,870,61,770,200,838
17:00,874,494,144,79,66,509,338,783,66,811,260,918
18:00,754,390,141,93,63,525,341,664,77,864,290,914
19:00,614,339,173,101,53,432,339,579,76,906,321,975
20:00,466,300,227,91,51,319,255,483,90,922,380,892
21:00,408,255,234,100,65,267,209,425,126,929,383,793
22:00,379,237,227,131,87,218,189,439,177,903,397,727
23:00,386,217,155,146,131,251,160,367,229,870,392,622
0:00,348,188,133,188,135,288,196,362,254,867,403,547
1:00,324,145,123,210,102,338,195,447,285,846,400,484
2:00,298,132,116,233,88,447,181,512,334,768,420,432
3:00,245,124,101,270,75,513,206,506,397,677,457,367
4:00,234,123,86,297,131,497,226,535,438,690,462,313
5:00,288,111,83,346,224,449,254,563,497,694,438,270
6:00,337,98,85,452,290,381,345,553,553,691,402,220
7:00,324,63,88,508,344,294,373,517,596,684,350,251
8:00,274,49,89,506,380,249,408,407,546,711,338,271
9:00,241,40,77,356,320,188,469,456,437,695,295,281
10:00,198,29,47,362,362,134,569,551,347,701,250,271
11:00,147,20,32,483,393,110,610,560,379,703,192,272
12:00,108,19,21,519,445,112,613,573,423,731,136,282
13:00,76,21,20,447,509,91,595,569,428,761,98,330
14:00,45,30,19,410,532,74,688,524,475,770,74,404
15:00,35,41,27,385,553,77,865,541,505,781,63,466
16:00,25,41,30,353,578,79,907,497,450,824,47,486
17:00,37,30,26,348,600,79,831,441,383,770,42,496
18:00,63,39,19,338,637,99,857,397,328,797,44,456
19:00,73,53,27,309,641,97,809,299,263,793,41,442
20:00,84,63,43,274,620,82,810,208,241,767,28,454
21:00,112,64,46,294,600,67,704,170,257,764,22,494
22:00,105,62,34,387,659,72,659,202,247,744,15,536
23:00,98,60,33,385,703,103,664,222,204,707,8,577
0:00,89,63,44,354,688,144,632,253,196,668,9,587
1:00,67,65,53,388,656,188,696,239,176,658,10,631
2:00,67,68,46,396,629,192,799,211,143,696,25,653
3:00,74,73,56,409,644,169,876,177,99,668,51,681
4:00,84,70,69,439,610,157,856,159,92,648,86,580
5:00,80,76,81,482,535,128,831,148,109,627,110,545
6:00,81,94,80,532,516,124,791,102,116,644,168,503
7:00,81,104,92,581,432,77,783,72,106,672,206,384
8:00,75,100,88,535,290,45,740,54,101,668,230,321
9:00,96,100,58,343,247,47,702,55,69,627,224,294
10:00,74,68,27,324,231,49,697,87,29,589,212,215
11:00,53,84,33,417,211,39,685,132,24,585,173,129
12:00,43,87,38,505,223,46,735,180,28,614,109,69
13:00,72,83,42,559,225,80,716,244,23,630,75,39
14:00,112,117,50,521,224,108,757,319,17,643,73,34
15:00,115,164,51,431,224,124,774,423,24,643,68,61
16:00,126,172,50,371,208,118,738,506,28,640,88,120
17:00,141,146,48,285,163,106,735,548,29,622,106,202
18:00,147,132,44,233,135,101,700,562,35,593,126,311
19:00,163,104,40,174,129,96,646,588,49,567,131,409
20:00,198,89,46,158,127,91,620,687,82,547,138,487
21:00,231,84,45,181,130,75,555,746,112,521,148,570
22:00,262,76,42,218,150,91,515,789,137,504,151,616
23:00,304,82,33,251,174,125,484,856,162,477,163,660
0:00,323,94,28,255,150,141,462,868,165,486,159,662
1:00,330,126,19,263,118,155,439,865,168,525,145,660
2:00,401,145,11,250,89,184,429,875,171,552,143,611
3:00,469,123,6,269,99,162,416,863,180,564,134,538
4:00,514,99,4,282,133,166,393,858,214,532,133,452
5:00,515,96,5,303,132,185,383,832,226,529,134,372
6:00,514,85,11,333,118,203,319,829,222,581,168,336
7:00,527,95,14,340,102,202,238,846,219,585,199,293
8:00,474,108,14,315,41,199,239,892,231,639,230,276
9:00,435,103,5,220,5,291,277,877,207,670,254,298
10:00,384,77,3,161,7,403,270,804,152,610,251,321
11:00,336,47,5,157,16,488,301,790,120,542,227,310
12:00,328,26,8,184,29,517,328,809,116,564,206,313
13:00,285,26,11,186,47,523,384,807,104,576,219,357
14:00,289,39,16,190,72,525,425,783,107,563,248,405
15:00,321,37,31,190,102,555,414,818,106,526,276,442
16:00,316,35,42,202,140,576,413,770,91,525,340,447
17:00,317,31,54,215,176,604,424,806,83,546,415,477
18:00,320,34,75,211,204,557,397,880,63,621,475,505
19:00,295,42,86,219,202,512,368,853,72,628,516,557
20:00,298,46,100,211,167,479,292,896,106,664,571,568
21:00,274,66,87,200,163,430,195,918,139,723,616,556
22:00,248,69,87,215,186,365,182,891,159,791,664,506
23:00,229,70,81,224,180,331,197,965,158,837,637,457
0:00,223,74,91,255,183,296,216,953,152,811,617,471
1:00,227,79,87,332,175,312,262,935,149,767,598,501
2:00,223,94,75,363,178,376,264,942,164,753,544,525
3:00,220,116,68,347,176,417,238,933,151,684,490,573
4:00,205,131,53,370,169,440,225,865,128,650,478,580
5:00,210,165,49,409,151,487,197,802,116,657,510,616
6:00,200,209,53,441,145,503,170,733,108,672,508,637
7:00,204,238,69,425,118,488,108,677,103,751,472,659
8:00,221,256,76,376,119,534,72,642,98,826,444,635
9:00,232,243,63,345,130,554,103,681,80,882,421,606
10:00,225,229,44,283,127,552,107,751,47,958,372,527
11:00,202,200,46,247,140,569,87,829,38,1010,356,437
12:00,154,220,56,206,139,603,70,823,27,1047,427,332
13:00,158,234,52,191,141,638,54,778,29,1032,468,250
14:00,158,286,58,173,160,652,42,665,30,1016,455,195
15:00,163,311,65,138,224,636,46,571,32,983,419,178
16:00,193,342,68,112,290,652,42,527,34,1012,460,199
17:00,232,357,102,78,324,670,46,423,34,1088,538,236
18:00,259,379,201,53,332,661,40,350,31,1121,614,244
19:00,275,378,257,49,348,639,38,294,33,1125,709,231
20:00,258,380,297,43,365,645,31,231,40,1134,741,185
21:00,262,404,319,56,308,619,35,216,48,1153,715,162
22:00,257,438,330,75,285,576,55,284,55,1154,695,141
23:00,269,463,361,138,275,524,91,317,52,1182,707,104
0:00,275,474,367,223,253,517,132,335,44,1158,770,85
1:00,277,472,380,293,271,495,177,346,40,1165,825,54
2:00,254,439,378,339,241,512,195,341,32,1170,848,28
3:00,254,409,302,364,219,455,202,283,31,1166,859,19
4:00,275,411,303,342,220,382,223,254,38,1185,895,21
5:00,316,440,317,351,248,315,234,292,32,1215,844,17
6:00,339,458,321,356,224,280,205,306,32,1243,838,17
7:00,351,399,308,394,246,211,157,315,31,1239,798,27
8:00,337,351,282,404,247,156,168,233,28,1242,740,48
9:00,324,360,248,393,287,123,191,112,20,1263,706,74
10:00,276,332,225,446,314,112,276,102,5,1263,684,90
11:00,204,316,204,556,307,113,334,100,2,1279,708,115
12:00,129,290,191,611,336,118,461,135,5,1299,742,140
13:00,86,295,168,657,344,128,546,186,16,1273,759,139
14:00,67,319,148,638,339,161,580,247,28,1268,750,129
15:00,47,313,154,589,394,198,561,283,47,1277,739,139
16:00,44,308,138,486,374,215,594,324,51,1269,740,152
17:00,61,298,141,456,371,248,581,332,60,1266,807,194
18:00,94,337,143,402,386,222,612,333,57,1266,791,218
19:00,110,381,168,351,393,181,611,299,64,1253,708,227
20:00,136,379,173,357,484,150,610,274,86,1255,619,221
21:00,107,380,148,364,539,106,625,231,114,1241,601,235
22:00,109,351,110,349,535,100,621,233,149,1205,561,250
23:00,100,355,89,341,549,174,619,253,120,1099,568,283
0:00,113,346,96,294,501,206,653,293,86,993,537,333
1:00,147,364,104,248,474,182,626,302,70,950,424,348
2:00,125,327,132,160,541,133,601,295,71,906,314,324
3:00,92,291,144,146,634,110,572,329,88,859,288,295
4:00,89,280,139,141,778,107,513,341,102,829,310,268
5:00,90,241,130,135,895,122,497,341,150,828,236,233
6:00,85,237,120,152,936,141,462,377,214,821,138,193
7:00,66,206,108,115,939,109,393,382,282,810,96,155
8:00,64,164,74,129,895,87,380,279,318,788,64,127
9:00,62,117,39,144,902,48,399,200,300,736,70,110
10:00,56,61,17,106,983,32,466,203,328,717,93,120
11:00,46,20,13,114,1031,31,489,274,407,723,126,131
12:00,27,15,23,130,1076,42,538,325,446,708,223,135
13:00,6,11,39,176,1108,54,607,290,473,703,299,120
14:00,11,8,60,209,1064,72,643,187,481,690,385,95
15:00,22,11,88,260,951,75,634,174,457,677,460,74
16:00,40,22,103,303,877,69,553,197,458,667,553,54
17:00,74,32,110,349,812,70,524,203,499,660,682,39
18:00,110,66,140,344,719,53,548,174,530,652,794,28
19:00,147,126,247,398,583,45,541,168,535,628,851,25
20:00,200,183,371,316,467,41,472,145,484,604,888,29
21:00,238,249,393,364,371,67,372,127,536,588,923,31
22:00,253,336,410,518,307,88,372,143,537,574,1000,27
23:00,204,441,450,638,354,100,433,173,498,481,974,19
0:00,203,495,441,713,385,108,446,183,456,455,835,22
1:00,220,510,425,690,448,87,456,193,467,419,769,31
2:00,224,471,418,755,442,82,477,230,465,399,768,32
3:00,235,502,443,775,409,71,518,313,456,394,684,35
4:00,252,524,440,882,401,58,557,343,511,395,670,30
5:00,259,542,427,953,382,50,526,357,497,409,682,22
6:00,285,556,392,986,374,35,429,366,477,457,709,23
7:00,332,563,365,1020,346,14,296,370,466,509,702,34
8:00,336,560,312,1068,287,6,235,326,459,542,671,36
9:00,295,495,246,1121,266,4,237,228,409,577,580,46
10:00,242,393,202,1192,265,4,289,171,407,601,551,61
11:00,178,309,187,1201,243,7,325,243,463,631,476,60
12:00,119,339,174,1236,220,10,357,336,498,651,403,55
13:00,83,290,182,1257,226,17,399,419,475,627,355,72
14:00,78,271,173,1308,250,44,431,453,442,594,331,93
15:00,83,263,196,1305,255,102,499,451,435,629,385,112
16:00,116,348,251,1291,261,146,480,424,415,639,450,125
17:00,195,472,292,1223,269,223,405,446,394,618,607,137
18:00,232,639,311,1188,281,288,370,433,378,595,673,208
19:00,277,753,347,1124,267,364,344,427,307,561,705,288
20:00,278,769,384,1004,258,364,298,380,267,552,668,334
21:00,297,767,374,984,224,335,259,380,273,534,586,423
22:00,309,658,361,1068,249,412,270,384,293,485,630,495
23:00,300,551,350,1084,269,509,282,390,312,371,704,514
0:00,336,500,363,1098,280,558,304,405,337,279,820,496
1:00,379,420,389,1067,272,675,310,439,317,227,948,496
2:00,457,343,366,999,286,783,301,443,333,192,1120,453
3:00,540,297,374,958,249,868,294,505,338,165,1204,349
4:00,566,229,393,904,234,915,299,602,359,150,1248,246
5:00,568,177,389,899,258,942,277,641,375,136,1186,210
6:00,575,163,384,884,244,940,241,656,402,119,996,160
7:00,597,107,395,854,184,962,191,707,411,119,864,142
8:00,592,83,349,827,136,947,161,736,386,114,814,124
9:00,593,67,308,904,147,919,167,755,335,123,770,80
10:00,508,70,305,934,152,893,213,772,268,118,629,63
11:00,409,90,304,930,150,872,261,785,260,119,502,42
12:00,334,127,313,1019,155,915,265,734,307,124,475,53
13:00,318,143,302,1088,146,948,301,624,311,105,551,46
14:00,328,147,267,1123,171,973,295,489,323,91,646,25
15:00,289,134,234,1212,161,972,285,432,318,73,842,15
16:00,267,131,253,1233,168,982,305,402,280,69,933,20
17:00,255,122,229,1230,157,954,327,400,207,75,1016,27
18:00,289,109,184,1235,125,919,288,370,158,101,1129,33
19:00,341,97,144,1261,126,854,234,359,117,112,1194,44
20:00,377,92,117,1272,109,760,215,280,123,129,1243,63
21:00,362,101,69,1252,110,625,181,187,123,144,1262,103
22:00,355,105,80,1230,135,521,149,164,112,139,1156,136
23:00,380,97,141,1230,170,509,170,144,106,125,1173,174
0:00,426,75,198,1149,199,548,211,103,104,126,1183,222
1:00,485,62,190,1111,210,550,242,79,102,112,1173,259
2:00,542,53,171,1138,206,591,256,80,84,103,1164,304
3:00,548,46,135,1217,210,576,240,69,83,102,1175,371
4:00,558,35,101,1271,198,558,219,47,97,98,1172,416
5:00,622,31,92,1293,190,532,173,44,114,109,1160,423
6:00,672,34,94,1283,189,520,134,35,123,125,1144,413
7:00,764,38,82,1329,189,507,79,43,126,139,1076,396
8:00,813,55,109,1355,118,599,31,30,124,181,1052,445
9:00,830,75,105,1351,77,668,14,18,93,214,990,456
10:00,749,65,112,1344,73,704,24,13,51,235,941,459
11:00,730,48,143,1326,75,682,40,11,31,243,878,440
12:00,732,38,229,1315,77,734,50,14,25,268,701,435
13:00,683,25,329,1295,95,760,55,23,16,317,608,400
14:00,608,26,401,1240,127,783,66,44,14,324,546,397
15:00,525,36,518,1241,148,855,78,51,16,340,588,392
16:00,441,40,566,1240,151,914,86,59,29,350,580,404
17:00,369,67,451,1231,146,886,95,89,44,375,619,361
18:00,358,119,312,1177,130,806,95,104,41,394,599,328
