Hour,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
11:00,824,554,1272,668,731,613,71,1004,146,419,541,923
12:00,804,604,1211,810,714,613,73,1002,133,310,466,970
13:00,781,632,1145,942,672,617,81,998,140,280,398,1046
14:00,744,657,1073,1049,629,623,93,1004,117,206,331,1099
15:00,697,682,981,1149,566,612,105,986,131,238,263,1158
16:00,676,673,892,1225,499,619,123,955,116,289,229,1244
17:00,641,676,822,1256,443,606,139,916,111,348,194,1249
18:00,607,713,774,1264,380,557,147,872,104,393,184,1262
19:00,574,752,769,1233,338,510,141,805,106,425,175,1253
20:00,543,790,765,1204,272,439,123,715,114,453,182,1249
21:00,515,794,748,1133,200,390,118,672,133,459,186,1212
22:00,478,750,737,1077,161,355,111,630,141,425,190,1175
23:00,447,741,716,1023,139,341,111,581,152,389,193,1118
0:00,405,720,703,973,124,351,133,574,156,350,192,1064
1:00,372,659,802,958,102,366,140,555,154,336,208,987
2:00,316,626,803,936,80,380,157,587,156,324,221,965
3:00,272,604,815,923,67,381,154,578,155,305,231,961
4:00,235,584,836,904,61,370,148,584,163,300,239,956
5:00,199,581,854,841,64,359,134,601,165,279,251,948
6:00,172,579,885,764,67,361,111,608,174,271,262,940
7:00,149,587,910,669,68,317,85,645,189,275,276,929
8:00,131,588,930,576,53,275,65,687,202,271,274,908
9:00,120,587,934,461,44,314,49,760,227,261,267,884
10:00,122,601,956,369,40,406,45,847,265,241,259,842
11:00,115,604,978,302,35,535,41,909,260,214,255,840
12:00,115,624,993,284,44,656,44,996,274,230,258,857
13:00,112,649,1020,313,59,768,53,1055,286,299,269,822
14:00,116,658,1052,387,86,849,75,1095,277,374,255,841
15:00,137,678,1070,451,105,873,87,1111,275,437,236,830
16:00,165,700,1087,482,125,948,99,1104,292,480,221,811
17:00,204,729,1116,547,147,984,115,1100,301,498,199,805
18:00,257,756,1132,585,173,994,130,1080,340,506,200,815
19:00,305,779,1137,621,210,1018,144,999,361,479,199,804
20:00,367,782,1130,640,210,1041,150,895,360,449,202,815
21:00,430,779,1115,636,202,1040,141,813,394,396,193,869
22:00,488,743,1082,676,187,1021,138,745,422,351,177,907
23:00,542,717,1036,657,201,991,145,702,432,319,160,966
0:00,602,701,978,640,234,969,144,696,449,311,150,994
1:00,687,678,938,614,240,887,124,642,524,324,152,1052
2:00,758,671,882,559,254,811,111,618,536,334,132,1074
3:00,837,681,833,498,264,733,108,585,516,371,115,1100
4:00,872,697,785,450,262,641,104,549,473,425,106,1112
5:00,912,726,727,395,262,610,104,507,433,489,94,1130
6:00,957,767,690,364,249,606,96,458,408,545,85,1146
7:00,987,797,656,358,231,593,80,413,382,574,82,1158
8:00,991,824,622,354,209,604,61,369,358,620,83,1177
9:00,959,868,588,354,198,599,55,345,332,649,82,1153
10:00,863,914,575,369,193,592,56,341,313,660,80,1179
11:00,752,955,519,364,201,648,57,353,273,681,80,1190
12:00,621,986,492,369,208,765,53,364,238,728,75,1196
13:00,507,997,454,384,205,857,59,369,195,734,68,1211
14:00,380,1003,414,389,203,920,76,378,152,684,61,1211
15:00,272,984,394,392,200,974,73,375,127,641,66,1221
16:00,209,990,383,385,195,1026,77,371,109,552,75,1220
17:00,168,1000,376,376,192,1050,82,375,87,478,96,1246
18:00,174,996,351,362,181,1054,85,356,84,429,125,1270
19:00,193,992,310,323,170,1051,80,336,81,396,164,1289
20:00,210,992,285,282,165,1050,73,304,77,316,191,1289
