Hour,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0:00,971,1379,239,469,352,422,285,124,446,434,931,457
1:00,944,1376,194,429,394,425,275,113,534,467,877,461
2:00,924,1374,191,402,409,426,280,108,525,515,834,419
3:00,910,1372,139,361,413,429,285,102,529,569,782,373
4:00,882,1366,109,316,405,424,285,96,542,618,720,342
5:00,839,1357,92,279,394,404,289,89,534,676,659,362
6:00,808,1343,72,248,380,363,276,79,509,709,608,335
7:00,777,1325,66,216,378,307,264,75,501,740,550,359
8:00,744,1289,73,181,347,241,272,72,474,769,505,380
9:00,712,1218,58,139,310,192,295,89,448,796,445,431
10:00,706,1136,61,108,280,201,320,135,451,847,389,423
11:00,704,1055,61,94,256,190,357,204,459,866,336,423
12:00,714,1001,56,86,265,178,404,279,489,897,290,389
13:00,720,931,57,97,264,156,440,373,513,893,253,359
14:00,710,867,59,104,263,156,476,472,536,878,221,335
15:00,691,800,68,110,237,135,483,534,542,840,190,318
16:00,661,720,82,139,218,127,489,586,544,808,163,275
17:00,631,680,89,127,209,118,460,636,525,762,147,252
18:00,613,666,102,142,207,108,437,638,486,723,141,244
19:00,601,662,106,170,206,90,381,616,435,720,126,215
20:00,581,676,106,190,207,76,345,599,394,705,115,198
21:00,562,714,104,208,197,63,326,600,361,701,103,165
22:00,545,764,105,208,186,61,308,621,342,692,97,127
23:00,536,802,104,205,197,62,313,623,321,703,102,112
0:00,528,828,101,210,210,60,332,608,297,696,112,147
1:00,567,840,102,232,246,69,319,635,343,696,145,73
2:00,584,853,103,233,267,89,347,600,306,683,163,71
3:00,607,873,93,235,290,98,373,555,257,676,161,106
4:00,629,905,92,236,313,95,367,514,213,663,188,82
5:00,634,918,92,249,320,88,361,463,182,658,243,98
6:00,657,943,87,260,297,84,342,436,153,663,251,112
7:00,682,928,86,264,270,82,326,392,125,662,273,140
8:00,695,908,85,270,250,79,315,383,100,655,323,165
9:00,703,875,86,256,233,82,317,387,80,620,329,187
10:00,713,823,83,247,222,90,338,406,70,612,338,210
11:00,735,799,76,236,212,104,353,415,68,639,340,234
12:00,766,758,76,229,208,114,371,441,58,654,361,257
13:00,801,730,72,207,207,120,384,456,63,699,398,286
14:00,830,693,72,204,216,134,411,501,72,739,435,310
15:00,835,660,73,201,229,148,432,555,79,768,453,348
16:00,830,627,76,200,231,149,434,586,92,765,481,414
17:00,762,602,85,208,246,163,437,590,104,770,515,462
18:00,739,578,102,214,250,176,408,557,116,756,559,503
19:00,754,556,125,240,246,160,357,540,133,740,591,589
20:00,771,522,144,262,231,154,309,489,152,748,609,637
21:00,764,522,164,281,220,149,277,443,160,756,622,681
22:00,747,505,184,298,214,147,257,421,182,761,618,707
23:00,737,483,207,271,210,151,253,415,203,789,608,760
0:00,721,472,229,264,204,162,247,380,252,758,591,798
1:00,612,449,265,273,186,201,244,334,306,783,575,827
2:00,601,442,270,236,187,204,239,322,348,785,572,862
3:00,596,443,282,191,193,197,228,313,374,797,566,899
4:00,592,435,270,157,200,189,206,299,390,828,557,934
5:00,559,435,335,132,194,171,181,278,400,874,566,969
6:00,559,459,373,107,175,147,151,246,402,899,579,995
7:00,565,470,403,106,149,130,122,209,394,916,610,1007
8:00,565,476,427,94,126,109,105,178,361,958,631,1026
9:00,549,465,460,81,93,101,104,153,320,960,641,1027
10:00,560,439,498,62,69,100,104,145,289,984,628,1034
11:00,563,409,488,53,55,92,107,145,268,1016,641,1028
12:00,550,387,548,48,49,86,112,162,239,1029,685,1009
13:00,508,367,558,47,45,90,118,178,208,1024,740,984
14:00,466,344,579,48,52,103,128,195,187,1031,806,944
15:00,476,321,620,51,60,123,143,214,164,1045,881,887
16:00,447,304,636,56,71,146,149,230,147,1066,955,842
17:00,468,290,682,61,79,173,148,251,135,1071,1009,783
18:00,473,298,727,65,84,199,156,254,112,1075,1036,721
19:00,504,312,747,65,87,205,156,235,92,1094,1058,642
20:00,531,334,764,75,88,208,160,213,87,1125,1047,562
21:00,532,352,772,82,83,220,172,203,79,1157,1013,498
22:00,515,359,774,105,81,232,184,214,71,1168,982,438
23:00,526,379,776,137,81,235,210,225,67,1188,965,378
0:00,510,392,770,158,86,250,221,242,62,1187,943,335
1:00,480,399,696,125,93,299,225,261,35,1197,887,301
2:00,485,425,742,142,89,315,243,290,32,1190,868,287
3:00,492,450,749,173,87,308,276,327,32,1186,853,284
4:00,496,491,757,259,85,300,329,362,36,1194,856,282
5:00,501,530,778,387,83,290,390,373,46,1203,867,275
6:00,501,588,802,477,76,281,468,397,54,1210,892,277
7:00,508,646,820,544,73,271,522,397,59,1217,928,266
8:00,506,706,811,654,63,242,594,402,67,1233,955,247
9:00,487,747,793,727,50,219,645,440,74,1224,990,225
10:00,520,804,779,787,39,208,691,486,82,1229,1026,209
11:00,493,840,747,898,61,181,731,534,84,1210,1046,193
12:00,525,848,720,1023,84,154,817,580,134,1202,1069,145
13:00,516,841,706,1032,114,136,821,629,182,1223,1076,105
14:00,504,820,686,1029,152,128,831,673,237,1241,1087,77
15:00,506,787,643,1010,185,110,817,713,294,1241,1121,64
16:00,516,736,600,960,218,113,802,780,344,1218,1120,53
17:00,533,678,544,906,248,106,799,780,379,1206,1146,49
18:00,557,657,501,839,275,101,761,782,393,1182,1160,48
19:00,577,648,415,766,313,99,735,776,406,1166,1153,47
20:00,577,637,364,685,305,98,703,762,440,1168,1169,45
21:00,559,620,310,635,314,107,685,751,476,1164,1169,57
22:00,548,597,265,618,324,121,699,724,506,1154,1161,78
23:00,528,591,231,636,350,139,721,723,546,1144,1145,100
0:00,513,569,230,665,358,151,700,728,582,1120,1135,145
1:00,507,551,175,703,387,189,695,734,601,1078,1137,226
2:00,496,553,190,756,403,210,703,733,608,1039,1102,299
3:00,477,565,214,791,410,226,698,726,616,997,1087,294
4:00,468,574,245,809,405,235,684,731,609,955,1075,343
5:00,464,587,275,840,393,231,677,713,594,926,1057,388
6:00,454,615,309,831,382,221,659,693,561,918,1039,445
7:00,454,640,346,848,365,198,651,666,528,898,1023,480
8:00,458,675,385,875,335,177,667,650,472,892,996,515
9:00,498,689,431,909,292,162,688,636,433,869,966,537
10:00,521,714,459,957,245,164,707,614,393,877,928,599
11:00,544,760,462,1043,223,179,722,587,369,888,886,680
12:00,564,764,475,1122,225,196,739,561,362,879,834,741
13:00,623,771,471,1180,230,222,766,531,362,859,761,806
14:00,695,774,448,1229,236,251,773,502,360,846,720,856
15:00,728,794,432,1258,242,277,782,490,355,837,689,890
16:00,775,803,393,1266,241,308,782,533,345,828,664,953
17:00,820,814,401,1256,246,341,775,601,323,812,638,981
18:00,856,829,361,1206,255,346,747,632,287,812,617,1020
19:00,878,828,335,1134,257,352,717,653,249,804,593,1044
20:00,925,804,319,1051,264,355,660,673,220,791,561,1073
21:00,956,775,294,987,284,358,615,714,199,812,526,1098
22:00,974,757,287,964,311,376,569,722,180,842,491,1118
23:00,977,751,264,934,340,401,526,719,165,866,458,1153
0:00,985,772,227,908,349,408,515,732,146,875,439,1170
1:00,1031,814,198,869,379,388,486,664,153,896,382,1174
2:00,1031,856,178,846,376,388,474,646,137,894,362,1180
3:00,1061,876,152,817,366,369,458,619,121,898,340,1196
4:00,1083,898,133,775,338,345,441,593,103,909,317,1214
5:00,1083,939,125,725,307,319,419,576,85,917,298,1227
6:00,1084,993,117,692,277,291,392,569,70,933,281,1256
7:00,1066,1054,113,664,255,259,370,587,52,951,267,1286
8:00,1051,1112,109,629,222,220,351,622,41,970,240,1297
9:00,1007,1166,102,614,176,204,330,709,33,990,208,1301
10:00,966,1214,101,594,151,201,313,819,30,1002,175,1303
11:00,908,1235,105,572,127,192,306,923,33,991,157,1307
12:00,840,1267,111,590,122,216,314,990,39,968,130,1287
13:00,798,1277,129,587,131,275,312,1040,51,970,98,1272
14:00,754,1244,137,599,155,358,311,1094,68,968,85,1255
15:00,670,1217,138,617,168,425,313,1151,84,960,85,1242
16:00,602,1171,129,589,183,446,306,1180,102,953,93,1243
17:00,540,1126,132,568,200,447,300,1207,123,935,128,1252
18:00,497,1086,122,512,203,420,250,1200,143,933,152,1251
19:00,427,1055,125,448,202,384,222,1179,171,930,174,1239
20:00,373,1028,127,388,205,359,207,1159,219,919,207,1219
21:00,350,994,143,340,214,295,193,1126,259,901,242,1182
22:00,340,964,159,325,230,250,184,1092,295,876,276,1128
23:00,292,937,168,312,257,202,166,1067,318,856,312,1072
0:00,256,969,175,312,280,162,152,1046,337,835,344,1025
1:00,220,1013,200,344,232,157,118,1001,343,659,493,892
2:00,211,1032,192,343,232,160,113,998,338,636,524,884
3:00,208,1052,175,333,228,173,120,993,323,647,539,891
4:00,178,1063,163,314,223,176,156,1005,313,660,547,902
5:00,169,1065,155,296,218,175,177,1013,285,675,570,937
6:00,166,1052,148,279,217,162,172,1025,254,674,559,958
7:00,167,1024,145,247,217,142,161,1044,227,699,532,994
8:00,164,1012,140,216,210,116,151,1081,191,728,493,1033
9:00,151,1003,128,193,205,91,165,1128,147,713,450,1079
10:00,175,1002,121,211,187,82,187,1164,111,856,394,1101
11:00,188,997,121,193,185,75,241,1177,103,839,353,1113
12:00,191,990,125,182,165,97,304,1196,89,840,332,1113
13:00,207,988,129,169,153,123,362,1201,94,842,307,1115
14:00,219,978,126,165,164,156,426,1196,113,811,303,1085
15:00,245,935,121,148,167,186,481,1207,135,788,283,1027
16:00,278,876,119,128,167,210,542,1220,142,767,272,955
17:00,305,770,120,107,181,245,603,1202,145,733,242,884
18:00,335,696,124,83,185,275,636,1167,129,691,209,813
19:00,378,598,111,63,189,275,644,1123,119,658,202,726
20:00,405,513,140,52,191,263,646,1083,119,615,187,650
21:00,447,442,145,49,188,245,613,1056,103,593,171,565
22:00,477,370,143,51,194,239,573,1032,104,585,163,491
23:00,515,338,150,52,203,243,518,1011,100,570,163,435
0:00,549,372,142,65,207,256,469,999,96,552,153,425
1:00,645,520,147,77,192,296,426,977,90,540,118,435
2:00,671,586,158,94,194,316,417,977,86,543,121,486
3:00,697,635,171,113,195,308,399,969,79,548,120,579
4:00,720,615,191,130,187,301,366,951,74,548,119,675
5:00,741,615,209,148,174,281,335,942,69,559,143,722
6:00,768,610,219,159,168,263,295,937,67,572,173,744
7:00,791,582,221,159,157,277,275,932,60,598,190,759
8:00,821,615,223,149,139,333,269,939,53,632,203,741
9:00,837,667,221,126,116,382,271,953,44,667,220,746
10:00,858,722,218,101,99,469,281,969,25,695,211,727
11:00,877,731,210,86,93,533,301,971,32,715,210,734
12:00,891,750,209,79,78,554,319,979,34,748,183,728
13:00,914,722,191,72,79,567,335,990,40,778,174,737
14:00,914,714,180,75,83,589,363,964,40,806,180,755
15:00,912,687,166,99,84,595,383,924,46,816,193,778
16:00,891,638,167,113,90,569,403,870,62,831,209,816
17:00,841,580,180,111,98,558,401,787,57,862,229,830
18:00,784,516,197,114,101,526,368,692,76,868,262,864
19:00,722,444,208,129,96,452,339,606,89,884,322,845
20:00,624,384,214,141,95,400,306,527,101,908,332,830
21:00,540,333,211,147,94,363,280,470,120,927,354,788
22:00,452,295,203,160,100,339,257,427,146,909,368,759
23:00,398,261,197,178,112,329,253,402,174,895,386,718
0:00,361,232,183,190,120,334,262,410,203,891,396,644
1:00,343,148,171,188,103,312,246,406,268,826,429,512
2:00,320,122,159,201,106,332,274,374,302,802,429,467
3:00,288,103,141,221,112,356,293,377,336,795,431,451
4:00,269,87,141,253,138,366,296,389,365,781,434,427
5:00,253,80,151,279,189,368,313,398,389,778,438,411
6:00,233,74,157,299,240,368,318,391,404,806,429,402
7:00,221,72,166,321,294,345,330,389,402,813,419,414
8:00,204,72,161,335,336,311,358,385,386,810,390,426
9:00,210,80,144,329,369,281,402,395,340,805,349,434
10:00,193,79,122,330,392,250,430,416,309,817,299,434
11:00,169,79,101,335,421,221,483,453,303,825,253,465
12:00,156,74,86,351,446,178,530,465,307,806,215,482
13:00,142,80,75,372,469,152,589,478,325,803,167,503
14:00,126,85,70,378,490,120,627,506,338,791,143,524
15:00,109,92,52,372,503,102,674,499,315,790,123,533
16:00,83,107,65,358,509,92,712,473,299,779,110,523
17:00,111,111,61,341,527,80,728,441,283,748,101,516
18:00,118,105,58,331,560,77,767,391,270,744,91,520
19:00,113,106,58,310,584,81,726,317,260,756,76,488
20:00,114,95,58,305,609,91,689,246,229,759,67,487
21:00,116,101,56,311,617,88,679,203,195,764,60,497
22:00,127,106,54,321,622,90,669,185,172,733,64,532
23:00,123,99,47,333,628,93,687,166,155,720,66,572
0:00,115,100,45,331,627,90,711,151,137,718,73,633
1:00,111,92,39,383,599,86,770,157,133,683,77,693
2:00,104,94,38,375,572,94,785,147,123,662,84,700
3:00,102,94,36,372,530,94,849,138,110,663,95,673
4:00,107,98,36,369,505,89,872,123,98,647,105,606
5:00,116,96,38,371,476,81,873,116,91,658,115,526
6:00,129,94,41,388,456,73,866,98,86,654,142,441
7:00,141,90,43,407,428,65,852,87,82,661,163,382
8:00,147,86,43,419,376,58,817,75,80,686,127,322
9:00,142,86,39,403,338,49,782,67,74,679,127,242
10:00,145,82,41,389,310,41,740,74,56,683,130,187
11:00,136,79,45,399,284,44,732,86,42,662,122,145
12:00,124,78,43,402,255,49,716,116,35,648,113,108
13:00,93,81,41,419,231,50,730,159,37,624,108,77
14:00,97,81,40,395,218,82,735,202,39,605,104,63
15:00,109,83,38,365,203,97,735,244,42,586,112,74
16:00,122,93,39,335,187,105,727,293,44,591,122,127
17:00,133,103,44,318,171,111,723,361,43,567,131,134
18:00,131,93,52,291,170,111,673,401,52,538,133,172
19:00,158,94,57,295,163,102,642,457,66,518,148,259
20:00,181,107,59,277,150,97,586,496,87,518,154,293
21:00,199,98,56,286,136,97,538,540,107,513,165,322
22:00,214,84,56,282,128,104,499,605,123,497,171,370
23:00,259,80,59,301,120,115,465,683,131,486,182,394
0:00,286,80,50,312,118,127,437,736,137,475,194,419
1:00,293,78,37,321,111,154,408,785,181,476,177,480
2:00,318,79,33,310,111,171,378,802,190,473,185,467
3:00,353,78,29,297,110,184,354,785,196,471,190,485
4:00,384,72,27,288,107,196,333,775,199,487,191,423
5:00,404,67,24,284,100,207,303,762,205,509,188,383
6:00,414,62,26,293,89,210,283,744,212,520,192,370
7:00,424,59,29,294,81,221,262,740,222,533,200,323
8:00,419,57,31,285,68,236,247,736,228,524,207,308
9:00,415,55,34,257,54,260,252,752,203,521,219,268
10:00,399,58,34,240,42,305,261,770,170,525,223,256
11:00,377,53,40,204,40,365,276,770,154,534,220,279
12:00,367,56,47,187,43,407,308,753,154,528,215,291
13:00,339,58,57,175,50,451,326,743,154,529,218,319
14:00,316,59,67,177,63,484,347,757,152,518,223,343
15:00,298,65,80,181,80,495,359,782,145,522,239,391
16:00,285,73,90,185,94,489,367,809,141,537,257,439
17:00,290,72,104,184,99,483,367,816,130,552,284,516
18:00,284,81,116,193,117,466,348,798,123,572,309,510
19:00,279,97,122,200,117,462,312,798,135,610,332,504
20:00,254,106,119,211,119,436,286,773,150,662,362,488
21:00,225,114,118,216,109,412,254,764,171,691,392,461
22:00,218,125,115,232,107,399,238,760,178,715,427,432
23:00,207,129,110,233,117,387,226,784,192,728,458,406
0:00,191,136,107,240,140,391,223,811,203,734,470,376
1:00,157,116,130,249,153,451,224,874,197,723,518,368
2:00,148,135,122,256,149,464,226,871,193,705,504,366
3:00,144,154,113,286,156,482,231,862,186,694,496,365
4:00,140,178,107,307,155,515,227,860,180,698,483,370
5:00,143,210,102,324,151,546,208,832,178,699,475,376
6:00,160,252,100,334,150,552,176,812,168,708,466,384
7:00,167,286,98,330,147,555,142,795,154,718,456,381
8:00,171,314,95,326,144,560,120,765,142,736,472,378
9:00,168,328,86,317,145,553,105,751,117,784,469,365
10:00,174,337,78,301,141,583,93,739,89,832,463,363
11:00,171,352,64,278,147,618,90,737,66,874,448,328
12:00,170,365,76,250,166,635,89,719,56,907,442,285
13:00,159,378,83,218,166,643,87,696,62,932,452,242
14:00,157,379,90,194,199,650,85,666,62,951,464,209
15:00,169,387,106,171,231,661,85,627,60,956,488,195
16:00,169,406,128,150,255,658,84,589,58,977,509,190
17:00,206,424,171,133,273,667,78,527,55,1004,541,189
18:00,228,448,230,121,308,673,67,474,59,1003,563,179
19:00,250,466,275,106,314,651,61,418,60,1054,603,179
20:00,251,464,317,96,324,627,59,337,62,1076,657,169
21:00,274,471,347,89,326,591,64,293,64,1076,711,137
22:00,318,484,368,100,333,553,76,268,68,1087,712,118
23:00,325,500,384,125,333,529,92,259,70,1096,732,95
0:00,337,514,377,154,342,498,112,265,71,1086,750,76
1:00,361,497,390,197,346,515,145,251,59,1107,778,71
2:00,360,509,359,238,348,478,168,260,54,1129,801,52
3:00,368,497,335,266,365,442,183,259,49,1149,813,43
4:00,370,472,314,289,356,387,198,247,45,1159,801,39
5:00,374,488,294,305,352,333,202,238,44,1213,781,36
6:00,382,492,272,314,352,284,193,222,41,1237,764,51
7:00,386,481,272,317,362,253,180,202,38,1252,726,54
8:00,381,475,267,327,378,226,183,184,32,1271,711,51
9:00,368,470,266,348,368,201,203,172,28,1274,684,58
10:00,341,448,253,405,380,189,236,169,26,1276,641,79
11:00,296,417,243,465,366,178,269,179,23,1268,616,89
12:00,257,394,233,525,364,171,342,201,22,1268,610,92
13:00,228,371,223,567,373,175,389,219,26,1267,607,96
14:00,202,363,213,596,377,194,441,233,32,1265,620,114
15:00,185,371,182,599,388,210,474,266,39,1262,643,125
16:00,146,373,179,593,398,219,494,282,44,1266,660,122
17:00,137,352,156,570,404,225,496,292,51,1267,684,152
18:00,132,352,146,527,425,208,510,286,61,1255,689,164
19:00,132,351,141,498,416,202,535,270,70,1236,702,205
20:00,126,370,131,481,426,197,531,250,79,1209,690,198
21:00,121,355,122,437,441,186,547,240,87,1168,642,211
22:00,119,340,108,403,469,179,577,257,95,1130,586,222
23:00,114,322,85,367,488,170,580,273,110,1070,535,226
0:00,107,295,72,327,520,158,573,289,120,1028,519,253
1:00,77,283,59,335,538,140,548,279,135,942,447,259
2:00,75,252,58,302,541,142,527,281,133,894,404,245
3:00,75,222,52,273,560,135,534,278,141,860,365,228
4:00,79,200,59,238,614,133,527,278,148,848,316,223
5:00,90,189,67,221,697,121,512,282,178,854,266,212
6:00,89,179,70,207,742,102,475,280,222,829,220,196
7:00,88,168,79,190,793,78,432,267,272,815,179,190
8:00,92,151,77,171,812,70,414,237,307,800,151,176
9:00,108,116,67,148,856,53,410,216,326,786,135,156
10:00,103,90,58,172,937,53,404,216,338,764,124,138
11:00,97,60,54,197,1020,45,430,238,364,738,141,119
12:00,85,47,58,216,1068,43,483,260,398,705,187,116
13:00,76,40,62,234,1087,45,535,267,422,672,237,116
14:00,74,37,81,272,1049,54,566,276,427,649,297,108
15:00,72,36,97,317,995,63,611,256,435,624,374,106
16:00,86,24,111,363,946,74,617,235,451,592,460,104
17:00,103,30,128,419,872,96,600,223,469,585,563,101
18:00,128,63,153,446,786,81,557,212,474,574,641,91
19:00,155,84,174,484,692,98,528,202,493,566,729,89
20:00,164,98,192,518,606,83,515,180,519,566,814,81
21:00,173,119,206,532,533,87,494,167,531,511,883,67
22:00,183,146,217,557,478,95,493,174,545,488,937,57
23:00,185,183,227,596,446,104,492,200,543,476,947,52
0:00,192,199,243,631,428,110,483,215,540,452,947,54
1:00,206,273,271,792,433,110,458,211,499,476,900,44
2:00,204,301,280,801,433,101,463,230,468,459,860,43
3:00,204,305,291,783,429,85,468,251,448,439,823,42
4:00,198,304,302,796,416,64,471,274,444,435,779,41
5:00,210,292,312,824,393,48,459,294,435,431,757,45
6:00,214,296,325,883,383,38,415,304,425,434,735,60
7:00,221,324,339,956,362,32,373,294,423,447,734,51
8:00,220,343,327,1034,353,30,348,273,417,473,711,53
9:00,214,344,306,1106,327,33,341,255,415,501,695,60
10:00,205,340,284,1179,286,37,335,256,425,516,658,66
11:00,186,345,273,1220,254,45,340,275,434,543,581,96
12:00,182,325,266,1256,244,46,364,298,433,554,559,113
13:00,164,293,260,1278,243,50,390,324,414,547,520,125
14:00,159,286,260,1294,241,80,413,364,404,536,508,141
15:00,157,291,263,1300,244,92,429,387,383,519,488,171
16:00,150,316,264,1299,258,146,435,398,370,519,499,204
17:00,159,385,284,1290,260,211,432,410,356,521,526,247
18:00,172,489,295,1258,261,295,415,405,347,524,559,274
19:00,181,595,298,1219,254,379,368,398,339,524,595,322
20:00,177,671,295,1169,246,455,341,391,327,510,650,373
21:00,171,687,294,1169,239,516,324,386,315,471,688,422
22:00,174,697,288,1174,239,569,318,383,309,434,700,463
23:00,184,660,290,1175,263,596,314,389,304,381,729,488
0:00,203,611,274,1160,263,634,307,399,307,332,800,492
1:00,205,569,283,1104,255,680,277,432,316,302,867,477
2:00,229,516,272,1071,261,764,284,453,310,266,958,444
3:00,263,434,276,1028,253,819,287,487,317,239,1056,419
4:00,315,352,287,987,233,875,287,529,325,223,1159,368
5:00,340,283,308,960,209,911,269,553,332,205,1204,341
6:00,364,222,321,946,194,949,245,600,346,192,1202,299
7:00,380,176,328,922,187,949,237,629,355,179,1128,260
8:00,396,140,312,908,177,946,233,651,356,173,1020,242
9:00,420,118,304,924,172,957,252,674,350,170,934,221
10:00,399,103,300,959,171,960,263,688,329,173,828,189
11:00,391,102,308,1008,171,964,286,691,319,177,742,159
12:00,380,111,306,1046,187,959,316,669,322,182,705,127
13:00,381,128,296,1096,200,963,352,630,308,154,688,103
14:00,375,138,279,1167,207,955,376,597,308,146,735,84
15:00,373,140,273,1203,210,953,399,539,282,141,817,69
16:00,350,134,249,1226,213,936,396,473,265,142,903,64
17:00,348,124,235,1273,208,900,387,416,253,144,996,62
18:00,352,122,225,1274,204,838,364,363,230,147,1038,53
19:00,366,116,204,1287,179,759,343,328,191,160,1088,48
20:00,375,107,174,1292,171,670,322,297,182,173,1121,48
21:00,394,98,141,1287,169,615,284,264,163,179,1124,57
22:00,418,87,128,1264,178,572,257,233,159,181,1114,73
23:00,447,80,112,1240,189,528,239,203,150,180,1116,88
0:00,479,78,106,1239,195,511,226,165,144,180,1105,111
1:00,503,71,107,1209,203,524,196,126,122,178,1210,177
2:00,528,66,116,1228,203,516,187,109,117,184,1212,213
3:00,557,59,130,1257,192,507,177,90,114,182,1203,247
4:00,586,58,133,1310,185,493,163,71,127,188,1186,277
5:00,635,54,132,1370,167,486,145,52,130,201,1143,297
6:00,672,53,137,1424,151,463,125,42,122,204,1096,316
7:00,737,55,130,1461,132,469,100,33,121,221,1041,330
8:00,764,57,136,1477,111,497,75,27,115,233,994,334
9:00,763,58,144,1475,94,539,57,24,104,244,954,324
10:00,756,55,163,1474,88,589,47,22,89,258,901,334
11:00,751,57,185,1460,86,630,45,23,76,270,845,301
12:00,716,53,224,1447,82,676,47,27,68,286,759,299
13:00,674,54,267,1428,91,714,55,37,55,296,709,295
14:00,606,54,306,1417,112,755,63,49,48,306,645,281
15:00,528,55,365,1395,128,770,68,63,43,325,627,277
16:00,467,58,374,1363,136,770,73,76,42,338,620,279
17:00,417,67,388,1348,145,761,73,89,43,366,605,267
18:00,371,81,364,1261,142,728,79,103,44,388,610,259
19:00,348,107,351,1178,132,683,74,99,52,425,563,256
20:00,331,126,319,1066,124,617,72,94,58,467,530,257
21:00,304,148,312,943,121,556,70,89,61,468,502,253
22:00,307,168,297,838,122,496,72,91,70,491,467,256
23:00,298,190,276,758,140,453,76,95,78,499,433,261
0:00,295,206,268,707,159,411,74,96,90,496,433,266
1:00,300,239,271,618,154,402,63,94,116,615,438,260
2:00,296,269,257,628,163,371,56,97,126,605,460,258
3:00,302,318,235,622,168,346,52,101,133,548,467,252
4:00,282,389,214,608,169,321,49,105,133,540,479,241
5:00,279,508,204,601,169,294,42,106,131,491,485,224
6:00,275,639,184,585,156,259,35,113,130,463,494,206
7:00,271,772,166,553,142,225,29,118,124,431,513,182
8:00,266,902,146,519,125,203,23,119,118,415,528,170
9:00,253,1013,123,474,113,204,17,126,100,392,561,160
10:00,252,1103,101,443,118,201,15,132,102,379,568,151
11:00,247,1175,75,440,129,205,16,154,96,385,581,143
12:00,242,1210,95,450,157,214,20,174,111,372,656,141
13:00,242,1233,91,496,191,245,25,210,133,367,755,136
14:00,246,1195,123,548,250,283,30,231,145,362,915,137
15:00,257,1119,143,602,307,325,24,236,156,369,1003,131
16:00,277,1014,165,615,351,373,38,235,164,381,1095,136
17:00,295,927,181,611,373,428,42,228,171,414,1160,152
18:00,312,858,193,565,374,444,42,207,174,448,1220,178
19:00,328,790,210,496,363,477,35,190,173,476,1275,213
20:00,325,736,230,418,355,484,50,181,171,510,1303,266
21:00,319,720,246,357,323,490,52,175,172,531,1324,332
22:00,318,712,259,315,290,489,56,171,177,548,1328,405
23:00,316,683,265,292,278,500,61,171,187,565,1325,424
0:00,312,682,275,270,267,514,67,144,177,596,1303,472
